crystal_id,nano_id,ql,crystal_name,nano_name,school,strain,strain_id,sub_strain,professions,location,nano_cost,froob_friendly,sort_order,nano_deck,spec,min_level,mm,bm,pm,si,ts,mc
160910,160901,66,"NanoCrystal (Blanket of Shadows)","Blanket of Shadows",Buffs,"Concealment Buffs",193,Team,Agent,"RK Dyna",332,1,3,0,,,,,327,327,,
160900,160899,17,"NanoCrystal (Shadow Filter)","Shadow Filter",Buffs,"Concealment Buffs",193,Team,Agent,"RK Store",108,1,4,0,,,,,100,100,,
160713,160712,142,"Nano Crystal (Absolute Concentration)","Absolute Concentration",Buffs,"Concentration Critical Line",240,"",Agent,"RK Dyna",444,1,1,0,,,,666,666,666,,
160711,160710,73,"Nano Crystal (Utter Concentration)","Utter Concentration",Buffs,"Concentration Critical Line",240,"",Agent,"RK Dyna",227,1,2,0,,,,340,340,340,,
160704,160701,24,"Nano Crystal (Total Concentration)","Total Concentration",Buffs,"Concentration Critical Line",240,"",Agent,"RK Store",83,1,3,0,,,,125,125,125,,
218091,218090,219,"Nano Crystal (Autumn Leaves)","Autumn Leaves",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","Pandemonium Garden",3024,0,1,0,4,219,,1720,,1711,,
218089,218088,216,"Nano Crystal (Ripples on the Calm Pond)","Ripples on the Calm Pond",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","Pandemonium Garden",2697,0,2,0,4,216,,1615,,1607,,
218087,218086,213,"Nano Crystal (Peaceful Midnight Sky)","Peaceful Midnight Sky",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","Pandemonium Garden",2370,0,3,0,4,212,,1510,,1503,,
218085,218084,209,"Nano Crystal (Grace of the Emperor Crane)","Grace of the Emperor Crane",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","Inferno Sanctuary / Pandemonium Garden",2043,0,4,0,4,209,,1370,,1365,,
218083,218082,203,"Nano Crystal (Smell of Approaching Rain)","Smell of Approaching Rain",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","Inferno Sanctuary / Pandemonium Garden",1715,0,5,0,4,203,,1160,,1159,,
218081,218080,191,"Nano Crystal (Dragon Stance)","Dragon Stance",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","Inferno Garden",1388,0,6,0,3,185,,1031,,1031,,
81840,81821,169,"Nano Crystal (Inner Peace, Outward Rage)","Inner Peace, Outward Rage",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","Mission Reward",418,1,7,0,,,,787,,787,,
218079,218078,152,"Nano Crystal (Petals on Water)","Petals on Water",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","Penumbra Garden",1061,0,8,0,2,145,,894,,894,,
81836,81817,152,"Nano Crystal (Summer Rain)","Summer Rain",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","Mission Reward",371,1,9,0,,,,709,,709,,
81850,81831,142,"Nano Crystal (Chirp of the Mournful Cricket)","Chirp of the Mournful Cricket",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","Mission Reward",343,1,10,0,,,,664,,664,,
81833,81814,132,"Nano Crystal (Waiting Panda)","Waiting Panda",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","Mission Reward",309,1,11,0,,,,615,,615,,
81834,81815,113,"Nano Crystal (Sway of Bamboo)","Sway of Bamboo",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","RK Store",288,1,12,0,,,,528,,528,,
81835,81816,93,"Nano Crystal (Sunrise over Pond)","Sunrise over Pond",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","RK Store",261,1,13,0,,,,433,,433,,
216699,216698,77,"Nano Crystal (Rumble of Distant Thunder)","Rumble of Distant Thunder",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","Scheol Garden",734,0,14,0,1,75,,476,,476,,
81837,81818,76,"Nano Crystal (Sadness of the Willow)","Sadness of the Willow",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","RK Store",246,1,15,0,,,,355,,355,,
81832,81813,57,"Nano Crystal (Wind-blown Blossom)","Wind-Blown Blossom",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","RK Store",212,1,16,0,,,,273,,273,,
81838,81819,40,"Nano Crystal (Meditate on an Autumn Leaf)","Meditate on an Autumn Leaf",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","RK Store",177,1,17,0,,,,200,,200,,
81839,81820,27,"Nano Crystal (Lotus on Water)","Lotus on Water",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","RK Store",149,1,18,0,,,,143,,143,,
81848,81828,10,"Nano Crystal (Crash of Thunder)","Crash of Thunder",Buffs,"Controlled Destruction Buffs",222,"","Martial Artist","RK Store",108,1,19,0,,,,66,,66,,
43382,43369,1,"Martial Artist: Startup Crystal - Lesser Controlled Rage","Lesser Controlled Rage",Buffs,"Controlled Rage Buffs",246,"","Martial Artist","RK Store",18,1,1,0,,,,,5,5,,
205440,205439,194,"Nano Crystal (Corporate Leadership: Exoneration)","Corporate Leadership: Exoneration","Anti Crowd Control","Corporate Leadership",0,"",Bureaucrat,"RK Dyna",2047,1,1,0,,185,,,,1029,945,
205438,205437,161,"Nano Crystal (Corporate Leadership: Impunity)","Corporate Leadership: Impunity","Anti Crowd Control","Corporate Leadership",0,"",Bureaucrat,"RK Dyna",1792,1,2,0,,155,,,,912,839,
205436,205435,119,"Nano Crystal (Corporate Leadership: Clemency)","Corporate Leadership: Clemency","Anti Crowd Control","Corporate Leadership",0,"",Bureaucrat,"RK Store",1465,1,3,0,,100,,,,762,692,
205434,205433,70,"Nano Crystal (Corporate Leadership: Dispensation)","Corporate Leadership: Dispensation","Anti Crowd Control","Corporate Leadership",0,"",Bureaucrat,"RK Store",855,1,4,0,,50,,,,443,392,
220587,222695,159,"Weird Looking Nano Crystal (Cut Red Tape)","Improved Cut Red Tape",Protection,"Critical Decrease Buff",1052,"",Bureaucrat,"Greedy Shade / SL Static",40,1,2,0,,,,539,539,,,
30109,30064,159,"Nano Crystal (Cut Red Tape)","Cut Red Tape",Protection,"Critical Decrease Buff",1052,"",Bureaucrat,"Mission Reward",40,1,1,0,,,,338,338,,,
160577,160574,159,"Nano Crystal (Mark of Peril)","Mark of Peril",Buffs,"Critical Increase Buffs",182,Other,"Martial Artist","Mission Reward",491,1,1,0,,,,,737,737,737,
160792,160791,126,"Nano Crystal (Enhanced Sureshot)","Enhanced Sureshot",Buffs,"Critical Increase Buffs",182,Other,Agent,"RK Dyna",491,1,2,0,,,,589,589,589,,
160578,160575,126,"Nano Crystal (Mark of Danger)","Mark of Danger",Buffs,"Critical Increase Buffs",182,Other,"Martial Artist","Mission Reward",389,1,3,0,,,,,584,584,584,
160790,160789,76,"Nano Crystal (Trueshot)",Trueshot,Buffs,"Critical Increase Buffs",182,Other,Agent,"RK Dyna",389,1,4,0,,,,584,584,584,,
160579,160576,57,"Nano Crystal (Mark of Risk)","Mark of Risk",Buffs,"Critical Increase Buffs",182,Other,"Martial Artist","Mission Reward",185,1,5,0,,,,,278,278,278,
160788,160787,40,"Nano Crystal (Sureshot)",Sureshot,Buffs,"Critical Increase Buffs",182,Other,Agent,"RK Store",185,1,6,0,,,,278,278,278,,
273295,273293,215,"Nano Crystal (Gnat's Wing)","Gnat's Wing",Buffs,"Critical Increase Buffs",182,Self,Agent,"Dust Brigade Quest Part IV",837,0,1,1,,215,,1256,1256,1256,,
95531,95527,169,"Nano Crystal (Universal Vulnerability Compendium)","Universal Vulnerability Compendium",Buffs,"Critical Increase Buffs",182,Self,"Martial Artist","Mission Reward",518,1,2,0,,,,,777,777,777,
160794,160793,146,"Nano Crystal (Enhanced Trueshot)","Enhanced Trueshot",Buffs,"Critical Increase Buffs",182,Self,Agent,"RK Dyna",518,1,3,0,,,,777,777,777,,
95533,95528,139,"Nano Crystal (Last Minute Adjustments)","Last Minute Adjustments",Buffs,"Critical Increase Buffs",182,Self,"Martial Artist","Mission Reward",432,1,4,0,,,,,648,648,648,
95538,95529,90,"Nano Crystal (Vulnerability Seeker)","Vulnerability Seeker",Buffs,"Critical Increase Buffs",182,Self,"Martial Artist","RK Store",279,1,5,0,,,,,418,418,418,
95532,95526,30,"Nano Crystal (Subconscious Guidance)","Subconscious Guidance",Buffs,"Critical Increase Buffs",182,Self,"Martial Artist","RK Store",103,1,6,0,,,,,155,155,155,
275706,275846,215,"Alien Matrix Alpha Box (Unstoppable Killer)","Unstoppable Killer",Buffs,Damage,0,Target,Trader,"APF Tradeskill",1200,0,1,1,,215,,,1801,1801,,
30797,30746,159,"Nano Crystal (Relentless Slayer)","Relentless Slayer",Buffs,Damage,0,Target,Trader,"Mission Reward",800,1,2,0,,,683,,,,,754
30769,30718,126,"Nano Crystal (Fine Tuning)","Fine Tuning",Buffs,Damage,0,Target,Trader,"Mission Reward",262,1,3,0,,,538,,,,,596
30764,30713,7,"Nano Crystal (Balanced Striker)","Balanced Striker",Buffs,Damage,0,Target,Trader,"No longer drops",58,1,4,0,,,44,,,,,52
30772,30721,149,"Nano Crystal (Guard Convoy)","Guard Convoy",Buffs,Damage,0,Team,Trader,"Mission Reward",571,1,1,0,,,637,,,,,708
30798,30747,80,"Nano Crystal (Riding Shotgun)","Riding Shotgun",Buffs,Damage,0,Team,Trader,"RK Store",35,1,2,0,,,340,,,,,390
81929,81928,30,"Nano Crystal (Hired Hands)","Hired Hands",Buffs,Damage,0,Team,Trader,"RK Store",218,1,3,0,,,139,,,,,163
270799,270798,215,"Nano Crystal (Anvil Fists)","Anvil Fists",Buffs,"Damage Buffs - Line A",4,Self,"Martial Artist","Dust Brigade Quest Part I",645,0,1,1,,215,,1743,,1743,,
273289,273288,215,"Nano Crystal (Poisonous bite)","Poisonous Bite",Buffs,"Damage Buffs - Line A",4,Self,Adventurer,"Dust Brigade Quest Part II",645,0,2,1,,215,,1720,,1720,,
269464,269463,183,"Nano Crystal (Boosted Tendons)","Boosted Tendons",Buffs,"Damage Buffs - Line A",4,Self,Engineer,"Pen Xan Quest",572,0,3,0,,,912,,,,,912
223200,223199,217,"Nano Crystal (Gazump fight (Team))","Gazump fight (Team)",Buffs,"Damage Buffs - Line A",770,"Soldier Damage Base",Soldier,"Pandemonium Garden",3230,0,1,0,4,205,1650,,,,,1381
223198,223197,209,"Nano Crystal (Augment fight (Team))","Augment fight (Team)",Buffs,"Damage Buffs - Line A",770,"Soldier Damage Base",Soldier,"Inferno Sanctuary / Pandemonium Garden",2982,0,2,0,4,205,1370,,,,,1183
223196,223195,200,"Nano Crystal (Reinforce fight (Team))","Reinforce fight (Team)",Buffs,"Damage Buffs - Line A",770,"Soldier Damage Base",Soldier,"Inferno Sanctuary / Pandemonium Garden",2644,0,3,0,3,195,1055,,,,,960
223194,223193,171,"Nano Crystal (Boost Fight (Team))","Boost Fight (Team)",Buffs,"Damage Buffs - Line A",770,"Soldier Damage Base",Soldier,"Penumbra Sanctuary",2102,0,4,0,3,165,966,,,,,884
223192,223191,108,"Nano Crystal (Heighten fight (Team))","Heighten fight (Team)",Buffs,"Damage Buffs - Line A",770,"Soldier Damage Base",Soldier,"Adonis Garden",1237,0,5,0,2,100,686,,,,,639
223190,223189,53,"Nano Crystal (Deepen fight (Team))","Deepen fight (Team)",Buffs,"Damage Buffs - Line A",770,"Soldier Damage Base",Soldier,"Elysium Sanctuary",904,0,6,0,1,50,312,,,,,284
223188,223187,26,"Nano Crystal (Intensify fight (Team))","Intensify fight (Team)",Buffs,"Damage Buffs - Line A",770,"Soldier Damage Base",Soldier,"Elysium Garden",368,0,7,0,1,25,158,,,,,150
221183,222838,169,"Weird Looking Nano Crystal (Semi-Sentient Augmentation Cloud)","Improved Semi-Sentient Augmentation Cloud",Buffs,"Damage Buffs - Line A",4,Target,Agent:Fixer:Soldier,"Greedy Shade / SL Static",458,1,2,0,,,784,,,784,,
81889,81879,169,"Nano Crystal (Semi-Sentient Augmentation Cloud)","Semi-Sentient Augmentation Cloud",Buffs,"Damage Buffs - Line A",4,Target,Fixer,"Mission Reward",458,1,1,0,,,784,,,784,,
81845,81827,165,"Nano Crystal (Fists of Stellar Harmony)","Fists of Stellar Harmony",Buffs,"Damage Buffs - Line A",4,Target,"Martial Artist","Mission Reward",377,1,3,0,,,,761,,761,,
221759,222837,159,"Weird Looking Nano Crystal (Neural Interfaced Augmentation Cloud)","Improved Neural Interfaced Augmentation Cloud",Buffs,"Damage Buffs - Line A",4,Target,Agent:Fixer:Soldier,"Greedy Shade / SL Static",424,1,4,0,,,684,,,684,,
81890,81880,159,"Nano Crystal (Neural Interfaced Augmentation Cloud)","Neural Interfaced Augmentation Cloud",Buffs,"Damage Buffs - Line A",4,Target,Fixer,"Mission Reward",424,1,5,0,,,733,,,733,,
81888,81881,149,"Nano Crystal (Targeted Augmentation Cloud)","Targeted Augmentation Cloud",Buffs,"Damage Buffs - Line A",4,Target,Fixer,"Mission Reward",391,1,6,0,,,689,,,689,,
29840,29760,149,"Nano Crystal (Entropy Weapon)","Entropy Weapon",Buffs,"Damage Buffs - Line A",4,Target,Engineer,"Mission Reward",358,1,7,0,,,684,,,,,684
81844,81825,146,"Nano Crystal (Fists of the Lightning Crane)","Fists of the Lightning Crane",Buffs,"Damage Buffs - Line A",4,Target,"Martial Artist","Mission Reward",334,1,8,0,,,,680,,680,,
81896,81882,142,"Nano Crystal (Advanced Augmentation Cloud)","Advanced Augmentation Cloud",Buffs,"Damage Buffs - Line A",4,Target,Fixer,"Mission Reward",357,1,9,0,,,654,,,654,,
29344,29232,139,"Nano Crystal (Helepolis of the Besieger)","Helepolis of the Besieger",Buffs,"Damage Buffs - Line A",770,Target,Soldier,"Mission Reward",620,1,10,0,,,658,,,,,622
81901,81856,139,"Nano Crystal (Assassin's Grin)","Assassin's Grin",Buffs,"Damage Buffs - Line A",4,Target,Agent,"Mission Reward",340,1,11,0,,,669,,,599,,
81894,81883,136,"Nano Crystal (Greater Nano Boost)","Greater Nano Boost",Buffs,"Damage Buffs - Line A",4,Target,Fixer,"Mission Reward",340,1,12,0,,,624,,,624,,
81841,81822,126,"Nano Crystal (Fists of the Sorrowful Toad)","Fists of the Sorrowful Toad",Buffs,"Damage Buffs - Line A",4,Target,"Martial Artist","Mission Reward",276,1,13,0,,,,579,,579,,
220604,222835,106,"Weird Looking Nano Crystal (Augmentation Cloud)","Improved Augmentation Cloud",Buffs,"Damage Buffs - Line A",4,Target,Agent:Fixer:Soldier,"Greedy Shade / SL Static",289,1,16,0,,,484,,,484,,
81895,81884,106,"Nano Crystal (Augmentation Cloud)","Augmentation Cloud",Buffs,"Damage Buffs - Line A",4,Target,Fixer,"RK Store",289,1,15,0,,,493,,,493,,
81900,81851,106,"Nano Crystal (Greater Anatomy Lesson)","Greater Anatomy Lesson",Buffs,"Damage Buffs - Line A",4,Target,Agent,"RK Store",287,1,17,0,,,500,,,455,,
81842,81824,106,"Nano Crystal (Fists of the Polar Star)","Fists of the Polar Star",Buffs,"Damage Buffs - Line A",4,Target,"Martial Artist","RK Store",247,1,14,0,,,,493,,493,,
81923,81922,99,"Nano Crystal (Controlled Energy Overload)","Controlled Energy Overload",Buffs,"Damage Buffs - Line A",4,Target,Engineer,"RK Store",224,1,18,0,,,461,,,,,461
31449,31448,90,"Nano Crystal (Lifebane Modification)","Lifebane Modification",Buffs,"Damage Buffs - Line A",4,Target,Fixer,"RK Store",195,1,19,0,,,423,,,423,,
81843,81823,86,"Nano Crystal (Fists of the Maelstrom)","Fists of the Maelstrom",Buffs,"Damage Buffs - Line A",4,Target,"Martial Artist","RK Store",219,1,20,0,,,,399,,399,,
81891,81885,80,"Nano Crystal (Nano Boost)","Nano Boost",Buffs,"Damage Buffs - Line A",4,Target,Fixer,"RK Store",256,1,22,0,,,375,,,375,,
81898,81852,80,"Nano Crystal (Major Nano Augmentation)","Major Nano Augmentation",Buffs,"Damage Buffs - Line A",4,Target,Agent,"RK Store",251,1,21,0,,,386,,,336,,
28927,28876,66,"Nano Crystal (Fists of Fire)","Fists of Fire",Buffs,"Damage Buffs - Line A",4,Target,"Martial Artist","RK Store",190,1,23,0,,,,321,,321,,
31446,31411,60,"Nano Crystal (Venom Modification)","Venom Modification",Buffs,"Damage Buffs - Line A",4,Target,Fixer,"RK Store",162,1,24,0,,,289,,,289,,
29355,29243,57,"Nano Crystal (Persistent Damage Amplifier)","Persistent Damage Amplifier",Buffs,"Damage Buffs - Line A",770,Target,Soldier,"RK Store",280,1,25,0,,,273,,,,,247
81846,81826,47,"Nano Crystal (Fists of Shocking Touch)","Fists of Shocking Touch",Buffs,"Damage Buffs - Line A",4,Target,"Martial Artist","RK Store",161,1,26,0,,,,231,,231,,
221129,222833,43,"Weird Looking Nano Crystal (Hasty Augmentation Cloud)","Improved Hasty Augmentation Cloud",Buffs,"Damage Buffs - Line A",4,Target,Agent:Fixer:Soldier,"Greedy Shade / SL Static",171,1,28,0,,,208,,,208,,
81893,81886,43,"Nano Crystal (Hasty Augmentation Cloud)","Hasty Augmentation Cloud",Buffs,"Damage Buffs - Line A",4,Target,Fixer,"RK Store",171,1,27,0,,,208,,,208,,
29337,29225,40,"Nano Crystal (Damage Amplifier)","Damage Amplifier",Buffs,"Damage Buffs - Line A",770,Target,Soldier,"RK Store",180,1,30,0,,,204,,,,,184
81902,81853,40,"Nano Crystal (Anatomy Lesson)","Anatomy Lesson",Buffs,"Damage Buffs - Line A",4,Target,Agent,"RK Store",162,1,29,0,,,207,,,184,,
81849,81830,37,"Nano Crystal (Corrosive Fists)","Corrosive Fists",Buffs,"Damage Buffs - Line A",4,Target,"Martial Artist","RK Store",131,1,32,0,,,,175,,175,,
29838,29758,37,"Nano Crystal (Energy Spike)","Energy Spike",Buffs,"Damage Buffs - Line A",4,Target,Engineer,"RK Store",112,1,31,0,,,175,,,,,175
31419,31384,27,"Nano Crystal (Contact Poison)","Contact Poison",Buffs,"Damage Buffs - Line A",4,Target,Fixer,"Mission Reward",86,1,33,0,,,130,,,130,,
81897,81854,24,"Nano Crystal (Nano Augmentation)","Nano Augmentation",Buffs,"Damage Buffs - Line A",4,Target,Agent,"RK Store",108,1,34,0,,,128,,,108,,
81847,81829,20,"Nano Crystal (Energized Fists)","Energized Fists",Buffs,"Damage Buffs - Line A",4,Target,"Martial Artist","RK Store",88,1,35,0,,,,104,,104,,
29356,29244,17,"Nano Crystal (Persistent Damage Multiplier)","Persistent Damage Multiplier",Buffs,"Damage Buffs - Line A",770,Target,Soldier,"RK Store",172,1,37,0,,,87,,,,,82
27325,27189,17,"Nano Crystal (Weapon Enhancement)","Weapon Enhancement",Buffs,"Damage Buffs - Line A",4,Target,General,"No longer drops",60,1,36,0,,,99,,,,,62
81892,81887,10,"Nano Crystal (Lesser Nano Boost)","Lesser Nano Boost",Buffs,"Damage Buffs - Line A",4,Target,Fixer,"RK Store",85,1,38,0,,,57,,,57,,
81899,81855,10,"Nano Crystal (Lesser Anatomy Lesson)","Lesser Anatomy Lesson",Buffs,"Damage Buffs - Line A",4,Target,Agent,"No longer drops",72,1,39,0,,,58,,,48,,
29844,29764,10,"Nano Crystal (Gun Enhancement)","Gun Enhancement",Buffs,"Damage Buffs - Line A",4,Target,Engineer,"RK Store",70,1,40,0,,,64,,,,,64
29338,29226,7,"Nano Crystal (Damage Multiplier)","Damage Multiplier",Buffs,"Damage Buffs - Line A",770,Target,Soldier,"No longer drops",72,1,42,0,,,39,,,,,38
27324,27188,7,"Nano Crystal (Weapon Augmentation)","Weapon Augmentation",Buffs,"Damage Buffs - Line A",4,Target,General,"No longer drops",40,1,41,0,,,52,,,,,33
28943,28892,4,"Nano Crystal (Iron Fist)","Iron Fist",Buffs,"Damage Buffs - Line A",4,Target,"Martial Artist","RK Store",28,1,43,0,,,,5,,5,,
31436,31401,1,"Nano Crystal (Poison Modification)","Poison Modification",Buffs,"Damage Buffs - Line A",4,Target,Fixer,"RK Store",21,1,45,0,,,22,,,22,,
43383,43367,1,"Agent: Startup Crystal - Minor Nano Augmentation","Minor Nano Augmentation",Buffs,"Damage Buffs - Line A",4,Target,Agent,"No longer drops",14,1,44,0,,,5,,,5,,
269472,269470,185,"Nano Crystal (Fists of the Winter Flame)","Fists of the Winter Flame",Buffs,"Damage Buffs - Line C",252,"","Martial Artist","Greedy Shade / Pen Xan Quest",624,0,1,0,,,,761,,761,,
301854,301853,220,"Nano Crystal (Enf: Element of Impact)","Element of Impact",Buffs,"Damage Change Buffs",597,"",Enforcer,"OFAB Store",400,0,1,0,4,220,1355,,,,,1360
222920,222919,218,"Nano Crystal (Element of Radiation)","Element of Radiation",Buffs,"Damage Change Buffs",597,"",Enforcer,"Pandemonium Garden",380,0,2,0,4,218,1315,,,,,1320
222918,222917,213,"Nano Crystal (Element of Poison)","Element of Poison",Buffs,"Damage Change Buffs",597,"",Enforcer,"Pandemonium Garden",270,0,3,0,4,213,1285,,,,,1282
222916,222915,194,"Nano Crystal (Element of Corrosion)","Element of Corrosion",Buffs,"Damage Change Buffs",597,"",Enforcer,"Inferno Garden",195,0,4,0,3,185,948,,,,,948
