# Version: 18.08.58.03
# Requires: 20230108112714_CreateItemDBs.shared
lowid,highid,lowql,highql,name,icon,froob_friendly,slot,flags,in_game
148142,148142,175,175,"Instruction Disc (Redeem AC (Greater))",144333,1,0,1,1
148143,148143,129,129,"Instruction Disc (Redeem AC (Lesser))",144331,1,0,1,1
148144,148144,156,156,"Instruction Disc (Redeem AC (Major))",144332,1,0,1,1
148145,148145,106,106,"Instruction Disc (Redeem AC (Minor))",144330,1,0,1,1
148146,148146,90,90,"Instruction Disc (Redeem AC (Weak))",144330,1,0,1,1
148147,148147,149,149,"Instruction Disc (Redirect Neural Signals)",83419,1,0,1,1
148148,148148,159,159,"Instruction Disc (Relentless Slayer)",144464,1,0,1,1
148149,148149,80,80,"Instruction Disc (Riding Shotgun)",144461,1,0,1,1
148150,148150,63,63,"Instruction Disc (Shady Acquisition)",83487,1,0,1,1
148151,148151,162,162,"Instruction Disc (Simple Mind, Simple Pleasures)",83420,1,0,1,1
148152,148152,123,123,"Instruction Disc (Siphon AC)",144331,1,0,1,1
148153,148153,152,152,"Instruction Disc (Siphon AC (Advanced))",144332,1,0,1,1
148154,148154,162,162,"Instruction Disc (Siphon AC (Greater))",144333,1,0,1,1
148155,148155,172,172,"Instruction Disc (Siphon AC (Invasive))",144334,1,0,1,1
148156,148156,146,146,"Instruction Disc (Siphon AC (Major))",144332,1,0,1,1
148157,148157,103,103,"Instruction Disc (Siphon AC (Minor))",144330,1,0,1,1
148158,148158,86,86,"Instruction Disc (Siphon AC (Weak))",144330,1,0,1,1
148159,148159,84,84,"Instruction Disc (Skill Wrangler)",144348,1,0,1,1
148160,148160,113,113,"Instruction Disc (Skill Wrangler (Advanced))",144349,1,0,1,1
148161,148161,34,34,"Instruction Disc (Skill Wrangler (Commonplace))",144346,1,0,1,1
148162,148162,176,176,"Instruction Disc (Skill Wrangler (Exceptional))",144353,1,0,1,1
148163,148163,150,150,"Instruction Disc (Skill Wrangler (Greater))",144350,1,0,1,1
148164,148164,70,70,"Instruction Disc (Skill Wrangler (Inferior))",144348,1,0,1,1
148165,148165,54,54,"Instruction Disc (Skill Wrangler Lesser)",144347,1,0,1,1
148166,148166,41,41,"Instruction Disc (Skill Wrangler (Lossy))",144347,1,0,1,1
148167,148167,97,97,"Instruction Disc (Skill Wrangler (Major))",144349,1,0,1,1
148168,148168,21,21,"Instruction Disc (Skill Wrangler (Minor))",144346,1,0,1,1
148169,148169,14,14,"Instruction Disc (Skill Wrangler (Patchy))",144345,1,0,1,1
148170,148170,189,189,"Instruction Disc (Skill Wrangler (Premium))",144354,1,0,1,1
148171,148171,156,156,"Instruction Disc (Skill Wrangler (Sophisticated))",144351,1,0,1,1
148172,148172,163,163,"Instruction Disc (Skill Wrangler (Superb))",144352,1,0,1,1
148173,148173,126,126,"Instruction Disc (Skill Wrangler (Superior))",144350,1,0,1,1
148174,148174,8,8,"Instruction Disc (Skill Wrangler (Weak))",144345,1,0,1,1
148175,148175,47,47,"Instruction Disc (Skilled Health Haggler)",83410,1,0,1,1
148176,148176,156,156,"Instruction Disc (Sophisticated Delayed Health Payment)",83413,1,0,1,1
148177,148177,123,123,"Instruction Disc (Sophisticated Health Freeloader)",144341,1,0,1,1
148178,148178,40,40,"Instruction Disc (Sophisticated Health Funnel)",144338,1,0,1,1
148179,148179,182,182,"Instruction Disc (Sophisticated Health Plunder)",144344,1,0,1,1
148180,148180,24,24,"Instruction Disc (Sticky Ground)",83421,1,0,1,1
148181,148181,33,33,"Instruction Disc (Strip Assets)",83487,1,0,1,1
148182,148182,54,54,"Instruction Disc (Successful Health Haggler)",83410,1,0,1,1
148183,148183,140,140,"Instruction Disc (Superior Delayed Health Payment)",83412,1,0,1,1
148184,148184,4,4,"Instruction Disc (Swap Psyche)",83417,1,0,1,1
148185,148185,93,93,"Instruction Disc (Team Skill Wrangler)",144348,1,0,1,1
148186,148186,123,123,"Instruction Disc (Team Skill Wrangler (Advanced))",144349,1,0,1,1
148187,148187,47,47,"Instruction Disc (Team Skill Wrangler (Commonplace))",144346,1,0,1,1
148188,148188,169,169,"Instruction Disc (Team Skill Wrangler (Exceptional))",144353,1,0,1,1
148189,148189,153,153,"Instruction Disc (Team Skill Wrangler (Greater))",144351,1,0,1,1
148190,148190,77,77,"Instruction Disc (Team Skill Wrangler (Lesser))",144347,1,0,1,1
148191,148191,60,60,"Instruction Disc (Team Skill Wrangler (Lossy))",144347,1,0,1,1
148192,148192,107,107,"Instruction Disc (Team Skill Wrangler (Major))",144348,1,0,1,1
148193,148193,37,37,"Instruction Disc (Team Skill Wrangler (Minor))",144346,1,0,1,1
148194,148194,27,27,"Instruction Disc (Team Skill Wrangler (Patchy))",144345,1,0,1,1
148195,148195,189,189,"Instruction Disc (Team Skill Wrangler (Premium))",144354,1,0,1,1
148196,148196,159,159,"Instruction Disc (Team Skill Wrangler (Sophisticated))",144352,1,0,1,1
148197,148197,140,140,"Instruction Disc (Team Skill Wrangler (Superior))",144350,1,0,1,1
148198,148198,18,18,"Instruction Disc (Team Skill Wrangler (Weak))",144345,1,0,1,1
148199,148199,126,126,"Instruction Disc (Thought Controller)",83419,1,0,1,1
148200,148200,159,159,"Instruction Disc (Thought Juggler)",83419,1,0,1,1
148201,148201,165,165,"Instruction Disc (Trading Mogul)",83489,1,0,1,1
148202,148202,152,152,"Instruction Disc (Traffic AC)",144331,1,0,1,1
148203,148203,172,172,"Instruction Disc (Traffic AC (Advanced))",144332,1,0,1,1
148204,148204,182,182,"Instruction Disc (Traffic AC (Greater))",144333,1,0,1,1
148205,148205,139,139,"Instruction Disc (Traffic AC (Lesser))",144331,1,0,1,1
148206,148206,159,159,"Instruction Disc (Traffic AC (Major))",144332,1,0,1,1
148207,148207,119,119,"Instruction Disc (Traffic AC (Minor))",144330,1,0,1,1
148208,148208,96,96,"Instruction Disc (Traffic AC (Weak))",144330,1,0,1,1
148209,148209,63,63,"Instruction Disc (Trinkets and Toys)",83418,1,0,1,1
148210,148210,17,17,"Instruction Disc (Unfriendly Merger)",83487,1,0,1,1
148211,148211,70,70,"Shattered Instruction Disc",300939,1,0,1,1
148212,148212,47,47,"Instruction Disc (Weak Health Freeloader)",144338,1,0,1,1
148213,148213,132,132,"Instruction Disc (Weak Health Plunder)",144341,1,0,1,1
148221,148221,149,149,"Shattered Instruction Disc",300939,1,0,1,1
148222,148222,152,152,"Shattered Instruction Disc",300939,1,0,1,1
148223,148223,156,156,"Shattered Instruction Disc",300939,1,0,1,1
148242,148242,90,90,"Shattered Instruction Disc",300939,1,0,1,1
148243,148243,99,99,"Shattered Instruction Disc",300939,1,0,1,1
148244,148244,109,109,"Shattered Instruction Disc",300939,1,0,1,1
148301,148301,30,30,"Shattered Instruction Disc",300939,1,0,1,1
148302,148302,40,40,"Shattered Instruction Disc",300939,1,0,1,1
148428,148428,37,37,"Shattered Instruction Disc",300939,1,0,1,1
148437,148437,159,159,"Shattered Instruction Disc",300939,1,0,1,1
148547,148547,90,90,"Shattered Instruction Disc",300939,1,0,1,1
148579,148579,66,66,"Shattered Instruction Disc",300939,1,0,1,1
148587,148587,173,173,"Shattered Instruction Disc",300939,1,0,1,1
148615,148615,146,146,"Shattered Instruction Disc",300939,1,0,1,1
148623,148623,172,172,"Shattered Instruction Disc",300939,1,0,1,1
148642,148642,43,43,"Shattered Instruction Disc",300939,1,0,1,1
148645,148645,152,152,"Shattered Instruction Disc",300939,1,0,1,1
148667,148667,76,76,"Shattered Instruction Disc",300939,1,0,1,1
148675,148675,90,90,"Shattered Instruction Disc",300939,1,0,1,1
148705,148705,83,83,"Shattered Instruction Disc",300939,1,0,1,1
148708,148708,99,99,"Shattered Instruction Disc",300939,1,0,1,1
148714,148714,30,30,"Shattered Instruction Disc",300939,1,0,1,1
148725,148725,159,159,"Shattered Instruction Disc",300939,1,0,1,1
148769,148769,99,99,"Shattered Instruction Disc",300939,1,0,1,1
148778,148778,30,30,"Shattered Instruction Disc",300939,1,0,1,1
148788,148788,80,80,"Shattered Instruction Disc",300939,1,0,1,1
148803,148803,142,142,"Shattered Instruction Disc",300939,1,0,1,1
148804,148804,93,93,"Shattered Instruction Disc",300939,1,0,1,1
148806,148806,43,43,"Shattered Instruction Disc",300939,1,0,1,1
148810,148810,50,50,"Shattered Instruction Disc",300939,1,0,1,1
148819,148819,132,132,"Shattered Instruction Disc",300939,1,0,1,1
148820,148820,139,139,"Shattered Instruction Disc",300939,1,0,1,1
148823,148823,4,4,"Shattered Instruction Disc",300939,1,0,1,1
148830,148830,66,66,"Shattered Instruction Disc",300939,1,0,1,1
148831,148831,49,149,"Shattered Instruction Disc",300939,1,0,1,1
148832,148832,17,17,"Shattered Instruction Disc",300939,1,0,1,1
148833,148833,132,132,"Shattered Instruction Disc",300939,1,0,1,1
149008,149008,146,146,"Shattered Instruction Disc",300939,1,0,1,1
149042,149042,159,159,"Shattered Instruction Disc",300939,1,0,1,1
149058,149058,103,103,"Shattered Instruction Disc",300939,1,0,1,1
149059,149059,140,140,"Shattered Instruction Disc",300939,1,0,1,1
149508,149508,43,43,"Shattered Instruction Disc",300939,1,0,1,1
149509,149509,80,80,"Shattered Instruction Disc",300939,1,0,1,1
149510,149510,33,33,"Shattered Instruction Disc",300939,1,0,1,1
149511,149511,24,24,"Shattered Instruction Disc",300939,1,0,1,1
149512,149512,57,57,"Shattered Instruction Disc",300939,1,0,1,1
149513,149513,14,14,"Shattered Instruction Disc",300939,1,0,1,1
149514,149514,4,4,"Shattered Instruction Disc",300939,1,0,1,1
149516,149516,136,136,"Shattered Instruction Disc",300939,1,0,1,1
149519,149519,156,156,"Shattered Instruction Disc",300939,1,0,1,1
149520,149520,179,179,"Shattered Instruction Disc",300939,1,0,1,1
149521,149521,149,149,"Shattered Instruction Disc",300939,1,0,1,1
149522,149522,132,132,"Shattered Instruction Disc",300939,1,0,1,1
149523,149523,165,165,"Shattered Instruction Disc",300939,1,0,1,1
149524,149524,113,113,"Shattered Instruction Disc",300939,1,0,1,1
149525,149525,93,93,"Shattered Instruction Disc",300939,1,0,1,1
149615,149615,162,162,"Shattered Instruction Disc",300939,1,0,1,1
149616,149616,185,185,"Shattered Instruction Disc",300939,1,0,1,1
149617,149617,152,152,"Shattered Instruction Disc",300939,1,0,1,1
149618,149618,146,146,"Shattered Instruction Disc",300939,1,0,1,1
149619,149619,172,172,"Shattered Instruction Disc",300939,1,0,1,1
149620,149620,123,123,"Shattered Instruction Disc",300939,1,0,1,1
149621,149621,103,103,"Shattered Instruction Disc",300939,1,0,1,1
149633,149633,50,50,"Shattered Instruction Disc",300939,1,0,1,1
149634,149634,86,86,"Shattered Instruction Disc",300939,1,0,1,1
149635,149635,40,40,"Shattered Instruction Disc",300939,1,0,1,1
149636,149636,30,30,"Shattered Instruction Disc",300939,1,0,1,1
149637,149637,70,70,"Shattered Instruction Disc",300939,1,0,1,1
149638,149638,20,20,"Shattered Instruction Disc",300939,1,0,1,1
149639,149639,10,10,"Shattered Instruction Disc",300939,1,0,1,1
149711,149711,70,70,"Shattered Instruction Disc",300939,1,0,1,1
150372,150372,87,87,"Shattered Instruction Disc",300939,1,0,1,1
149814,149822,25,49,"Isotope Separator",72783,1,0,1,1
149818,149817,25,49,"Neutron Displacer",297357,1,0,1,1
149817,149816,50,74,"Neutron Displacer",297357,1,0,1,1
149816,149815,75,99,"Neutron Displacer",297357,1,0,1,1
149815,149823,100,124,"Neutron Displacer",297357,1,0,1,1
149823,144786,125,255,"Neutron Displacer",297357,1,0,1,1
149819,144783,125,255,"Isotope Separator",72783,1,0,1,1
149820,149819,100,124,"Isotope Separator",72783,1,0,1,1
149821,149820,75,99,"Isotope Separator",72783,1,0,1,1
149822,149821,50,74,"Isotope Separator",72783,1,0,1,1
149824,144803,125,255,"Prepared Program Crystal - Space",83871,1,0,1,1
149825,149824,50,124,"Prepared Program Crystal - Space",83871,1,0,1,1
149826,144805,125,255,"Prepared Program Crystal - PSI",83870,1,0,1,1
149827,149826,50,124,"Prepared Program Crystal - PSI",83870,1,0,1,1
149828,144807,125,255,"Prepared Program Crystal - Protection",72763,1,0,1,1
149829,149828,50,124,"Prepared Program Crystal - Protection",72763,1,0,1,1
149830,144810,125,255,"Prepared Program Crystal - Medical",72762,1,0,1,1
149831,149830,50,124,"Prepared Program Crystal - Medical",72762,1,0,1,1
149832,144811,125,255,"Prepared Program Crystal - Combat",72761,1,0,1,1
149833,149832,50,124,"Prepared Program Crystal - Combat",72761,1,0,1,1
149834,144790,125,255,"Symbol Library - Space",72782,1,0,1,1
149835,149834,100,124,"Symbol Library - Space",72782,1,0,1,1
149836,149835,75,99,"Symbol Library - Space",72782,1,0,1,1
149837,149836,50,74,"Symbol Library - Space",72782,1,0,1,1
149838,149837,25,49,"Symbol Library - Space",72782,1,0,1,1
149839,144791,125,255,"Symbol Library - PSI",72781,1,0,1,1
149840,149839,100,124,"Symbol Library - PSI",72781,1,0,1,1
149841,149840,75,99,"Symbol Library - PSI",72781,1,0,1,1
149842,149841,50,74,"Symbol Library - PSI",72781,1,0,1,1
149843,149842,25,49,"Symbol Library - PSI",72781,1,0,1,1
149844,144793,125,255,"Symbol Library - Protection",72780,1,0,1,1
149845,149844,100,124,"Symbol Library - Protection",72780,1,0,1,1
149846,149845,75,99,"Symbol Library - Protection",72780,1,0,1,1
149847,149846,50,74,"Symbol Library - Protection",72780,1,0,1,1
149848,149847,25,49,"Symbol Library - Protection",72780,1,0,1,1
149849,144795,125,255,"Symbol Library - Medical",72779,1,0,1,1
149850,149849,100,124,"Symbol Library - Medical",72779,1,0,1,1
149851,149850,75,99,"Symbol Library - Medical",72779,1,0,1,1
149852,149851,50,74,"Symbol Library - Medical",72779,1,0,1,1
149853,149852,25,49,"Symbol Library - Medical",72779,1,0,1,1
149854,144798,125,255,"Symbol Library - Combat",72778,1,0,1,1
149855,149854,100,124,"Symbol Library - Combat",72778,1,0,1,1
149856,149855,75,99,"Symbol Library - Combat",72778,1,0,1,1
149857,149856,50,74,"Symbol Library - Combat",72778,1,0,1,1
149858,149857,25,49,"Symbol Library - Combat",72778,1,0,1,1
149859,144812,125,255,"Photon Particle Emitter",297356,1,0,1,1
149860,149859,100,124,"Photon Particle Emitter",297356,1,0,1,1
149861,149860,75,99,"Photon Particle Emitter",297356,1,0,1,1
149862,149861,50,74,"Photon Particle Emitter",297356,1,0,1,1
149863,149862,25,49,"Photon Particle Emitter",297356,1,0,1,1
149864,144780,125,255,"Crystal Reflection Pattern - Space",144781,1,0,1,1
149865,149864,100,124,"Crystal Reflection Pattern - Space",144781,1,0,1,1
149866,149865,75,99,"Crystal Reflection Pattern - Space",144781,1,0,1,1
149867,149866,50,74,"Crystal Reflection Pattern - Space",144781,1,0,1,1
149868,149867,25,49,"Crystal Reflection Pattern - Space",144781,1,0,1,1
149869,144773,125,255,"Crystal Reflection Pattern - PSI",144782,1,0,1,1
149870,149869,100,124,"Crystal Reflection Pattern - PSI",144782,1,0,1,1
149871,149870,75,99,"Crystal Reflection Pattern - PSI",144782,1,0,1,1
149872,149871,50,74,"Crystal Reflection Pattern - PSI",144782,1,0,1,1
149873,149872,25,49,"Crystal Reflection Pattern - PSI",144782,1,0,1,1
149874,144775,125,255,"Crystal Reflection Pattern - Protection",72777,1,0,1,1
149875,149874,100,124,"Crystal Reflection Pattern - Protection",72777,1,0,1,1
149876,149875,75,99,"Crystal Reflection Pattern - Protection",72777,1,0,1,1
149877,149876,50,74,"Crystal Reflection Pattern - Protection",72777,1,0,1,1
149878,149877,25,49,"Crystal Reflection Pattern - Protection",72777,1,0,1,1
149879,144777,125,255,"Crystal Reflection Pattern - Medical",72776,1,0,1,1
149880,149879,100,124,"Crystal Reflection Pattern - Medical",72776,1,0,1,1
149881,149880,75,99,"Crystal Reflection Pattern - Medical",72776,1,0,1,1
149882,149881,50,74,"Crystal Reflection Pattern - Medical",72776,1,0,1,1
149883,149882,25,49,"Crystal Reflection Pattern - Medical",72776,1,0,1,1
149884,144771,125,255,"Crystal Reflection Pattern - Combat",72775,1,0,1,1
149885,149884,100,124,"Crystal Reflection Pattern - Combat",72775,1,0,1,1
149886,149885,75,99,"Crystal Reflection Pattern - Combat",72775,1,0,1,1
149887,149886,50,74,"Crystal Reflection Pattern - Combat",72775,1,0,1,1
149888,149887,25,49,"Crystal Reflection Pattern - Combat",72775,1,0,1,1
149902,149902,1,1,"Illicit Basic Radiation Reduction Pad",149933,1,80,-1073741821,1
149904,149903,1,199,"Basic Radiation Reduction Pad",149934,1,80,-1073741821,1
149903,149903,200,200,"Augmented Radiation Reduction Pad",149934,1,80,-1073741821,1
149905,149905,200,200,"Illicit Augmented Deflector Pad",149936,1,80,-1073741821,1
149906,149906,1,1,"Illicit Basic Deflector Pad",149936,1,80,-1073741821,1
149907,149907,200,200,"Augmented Deflector Pad",149948,1,80,-1073741821,1
149908,149907,1,199,"Basic Deflector Pad",149948,1,80,-1073741821,1
149909,149909,200,200,"Illicit Augmented Detox Pad",149935,1,80,-1073741821,1
149910,149910,1,1,"Illicit Basic Detox Pad",149935,1,80,-1073741821,1
149911,149911,200,200,"Augmented Detox Pad",149938,1,80,-1073741821,1
149912,149911,1,199,"Basic Detox Pad",149938,1,80,-1073741821,1
149913,149913,200,200,"Illicit Augmented Radiation Reduction Pad",149933,1,80,-1073741821,1
149914,149901,1,199,"Illicit Basic Calluses Pad",149944,1,80,-1073741821,1
149901,149901,200,200,"Illicit Augmented Calluses Pad",149944,1,80,-1073741821,1
149916,149915,1,199,"Basic Calluses Pad",149947,1,80,-1073741821,1
149915,149915,200,200,"Augmented Calluses Pad",149947,1,80,-1073741821,1
149917,149917,200,200,"Illicit Augmented Body Coolant Pad",149945,1,80,-1073741821,1
149918,149918,1,1,"Illicit Basic Body Coolant Pad",149945,1,80,-1073741821,1
149919,149919,200,200,"Augmented Body Coolant Pad",149940,1,80,-1073741821,1
149920,149919,1,199,"Basic Body Coolant Pad",149940,1,80,-1073741821,1
149921,149921,200,200,"Illicit Augmented Energy Container Pad",149946,1,80,-1073741821,1
149922,149922,1,1,"Illicit Basic Energy Container Pad",149946,1,80,-1073741821,1
149923,149923,200,200,"Augmented Energy Container Pad",149942,1,80,-1073741821,1
149924,149923,1,199,"Basic Energy Container Pad",149942,1,80,-1073741821,1
149925,149925,200,200,"Illicit Augmented Body Defrost Pad",149941,1,80,-1073741821,1
149926,149926,1,1,"Illicit Basic Body Defrost Pad",149941,1,80,-1073741821,1
149927,149927,200,200,"Augmented Body Defrost Pad",149939,1,80,-1073741821,1
149928,149927,1,199,"Basic Body Defrost Pad",149939,1,80,-1073741821,1
149929,149929,200,200,"Illicit Augmented Neutralizer Pad",149943,1,80,-1073741821,1
149930,149930,1,1,"Illicit Basic Neutralizer Pad",149943,1,80,-1073741821,1
149931,149931,200,200,"Augmented Neutralizer Pad",149937,1,80,-1073741821,1
149932,149931,1,199,"Basic Neutralizer Pad",149937,1,80,-1073741821,1
150005,150005,93,93,"Nano Crystal (Way of the Exploding Rat)",12258,1,0,4194819,1
150006,150006,107,107,"NanoCrystal (Unlucky For Some)",42451,1,0,4194819,1
150007,150007,93,93,"NanoCrystal (Steal Energy)",12258,1,0,4194819,1
150008,150008,44,44,"NanoCrystal (Poisoned Relationship)",12224,1,0,4194819,1
150009,150009,87,87,"NanoCrystal (Shatter Thought)",12259,1,0,4194819,1
150010,150010,50,50,"NanoCrystal (Mind Pulse)",12224,1,0,4194819,1
150011,150011,87,87,"NanoCrystal (Oppressive Atmosphere)",12258,1,0,4194819,1
150012,150012,80,80,"Nano Crystal (Lesser Call of Rat)",12258,1,0,4194819,1
150013,150013,87,87,"NanoCrystal (Mental Fugue)",12259,1,0,4194819,1
