# Version: 18.08.54.01
id,nano_id,disc_id,use_id,name,ncu,nanocost,school,strain,duration,attack,recharge,range,initskill,froob_friendly
158712,0,0,,"Corrosive Breath",999,0,5,0,2600,1,1,1,0,1
158716,158718,0,,"Annihilating Breath",999,1,1,0,0,450,500,40,0,1
158910,0,0,,"Deep Cut",999,0,1,0,0,0,0,1,0,1
158911,0,147722,,"Deep Slash",999,0,1,0,0,0,0,1,0,1
158932,0,0,,"Cold Blast",1,0,1,0,0,1,1,40,0,1
158933,0,147753,,"Fiery Blast",1,0,1,0,0,1,1,40,0,1
158934,0,0,,"Cold Blast",1,0,1,0,0,1,1,40,0,1
158935,0,147753,,"Fiery Blast",1,0,1,0,0,1,1,40,0,1
158936,158941,0,,"Lightning Blast",1,0,1,0,0,600,500,40,0,1
160067,0,0,164283,"Increase size by 100",999,0,5,0,10000,1,1,1,0,1
160069,0,0,164365,"Increase size by 60",999,0,5,0,10000,1,1,1,0,1
160070,0,0,164292,"Increase size by 40",999,0,5,0,10000,1,1,1,0,1
160071,0,0,164383,"Increase size by 20",999,0,5,0,10000,1,1,1,0,1
160073,0,0,164365,"Tan glow",999,0,5,0,10000,1,1,1,0,1
160074,0,0,164283,"Lightred glow",999,0,5,0,10000,1,1,1,0,1
160077,0,0,164292,"Orange glow",999,0,5,0,10000,1,1,1,0,1
160078,0,0,216701,"Turquoise glow",999,0,5,0,10000,1,1,1,0,1
160079,0,0,164374,"Pink glow",999,0,5,0,10000,1,1,1,0,1
160080,0,0,164383,"Grey glow",999,0,5,0,10000,1,1,1,0,1
160081,0,0,164319,"Purple glow",999,0,5,0,10000,1,1,1,0,1
160082,0,0,164301,"White glow",999,0,5,0,10000,1,1,1,0,1
160083,0,0,164346,"Green glow",999,0,5,0,10000,1,1,1,0,1
160084,0,0,164328,"Red glow",999,0,5,0,10000,1,1,1,0,1
160085,0,0,164356,"Aqua glow",999,0,5,0,10000,1,1,1,0,1
160086,0,0,164337,"Blue glow",999,0,5,0,10000,1,1,1,0,1
160087,0,0,216702,"Yellow glow",999,0,5,0,10000,1,1,1,0,1
160574,160577,160625,,"Mark of Peril",49,491,4,182,1440000,100,100,30,0,1
160575,160578,160622,,"Mark of Danger",39,389,4,182,1440000,100,100,30,0,1
160576,160579,160619,,"Mark of Risk",18,185,4,182,1440000,100,100,30,0,1
160701,160704,160834,,"Total Concentration",8,83,4,240,1000,0,0,1,0,1
160710,160711,160837,,"Utter Concentration",23,227,4,240,1200,0,0,1,0,1
160712,160713,160840,,"Absolute Concentration",44,444,4,240,1400,0,0,1,0,1
160787,160788,160843,,Sureshot,18,185,4,182,1440000,100,100,30,0,1
160789,160790,160846,,Trueshot,39,389,4,182,1440000,100,100,30,0,1
160791,160792,160849,,"Enhanced Sureshot",49,491,4,182,1440000,100,100,30,0,1
160793,160794,160852,,"Enhanced Trueshot",28,518,4,182,1440000,100,100,1,0,1
160795,160796,160855,,"Steady Nerves",59,521,4,198,1440000,100,100,1,0,1
160820,160821,160858,,"Training of The Executioner",9,251,5,242,1440000,211,200,1,0,1
160822,160823,160861,,"Guidance of The Executioner",15,361,5,242,1440000,218,200,1,0,1
160824,160825,160864,,"Steps of The Executioner",21,423,5,242,1440000,224,200,1,0,1
160826,160827,160867,,"Path of The Executioner",23,470,5,242,1440000,228,200,1,0,1
160828,160829,160870,,"Form of The Executioner",28,594,5,242,1440000,239,200,1,0,1
160891,0,161389,,"Shadow Filter",3,0,4,193,1440000,0,0,1,0,1
160892,0,161392,,"Blanket of Shadows",9,0,4,193,1440000,0,0,1,0,1
160893,0,161386,,"Cloak of Night",16,0,4,193,1440000,0,0,1,0,1
160894,0,0,,"Meld With background",21,0,4,193,1440000,0,0,1,0,1
160895,160896,161386,,"Cloak of Night",16,666,4,0,360000,452,300,1,0,1
160897,160898,161383,,"Meld With Background",21,997,4,0,480000,600,300,1,0,1
160899,160900,161389,,"Shadow Filter",3,108,4,0,270000,242,300,1,0,1
160901,160910,161392,,"Blanket of Shadows",9,332,4,0,300000,340,300,1,0,1
160979,160980,0,,"Hack Grid Data Stream",10,200,5,1039,0,100,100,1,0,1
160981,0,0,,"Hack Grid Data Stream",10,0,5,0,0,1,1,1,0,1
160982,160983,0,,"Hack Grid Data Stream (Team)",27,600,5,1039,0,100,100,15,0,1
161090,161091,161395,,"Thorn of the Rose",22,602,3,243,1440000,591,292,1,0,1
161092,161093,161398,,"Vengeance of Nature",26,717,3,243,1440000,619,305,1,0,1
161094,161095,161401,,"Lure of the Pincushion",9,256,3,243,1440000,537,267,1,0,1
161096,161097,161404,,"Anger of the Porcupine",16,434,3,243,1440000,561,279,1,0,1
161145,161146,161407,,"Wind Slicer",13,195,4,244,1440000,304,300,1,0,1
161147,161148,161410,,"Bite of the Wind",27,414,4,244,1440000,400,300,1,0,1
161149,161150,161413,,Stormedge,37,619,4,244,1440000,500,300,1,0,1
161151,161152,161416,,"Division of the Winds",44,816,4,244,1440000,600,300,1,0,1
161153,161154,161419,,"Ballad of Smoke",13,195,4,199,1440000,304,300,1,0,1
161155,161156,161422,,"Ballad of the Desperado",27,414,4,199,1440000,400,300,1,0,1
161157,161158,161425,,"Ballad of the Pistolero",37,619,4,199,1440000,500,300,1,0,1
161159,161160,161428,,"Ballad of the Plains Wanderer",44,816,4,199,1440000,600,300,1,0,1
161161,161162,161431,,"Strength of the Hummingbird",11,170,4,245,1440000,290,300,1,0,1
161163,161164,161434,,"Fangs of the Snake",25,391,4,245,1440000,390,300,1,0,1
161165,161166,161437,,"Dichotomy of Nature",36,607,4,245,1440000,490,300,1,0,1
161167,161168,161440,,"Dance of the Dervish",43,781,4,245,1440000,590,300,1,0,1
161497,161498,0,,"Cyclic Arctic Gale",17,315,3,1,1440000,549,273,1,0,0
161499,161500,0,,"Cyclic Biting Blades",27,470,3,1,1440000,573,284,1,0,0
161501,161502,0,,"Cyclic Cloak of Fire",9,155,3,1,1440000,525,262,1,0,0
161503,161504,0,,"Cyclic Coat of Barbs",1,14,3,1,1440000,501,250,1,0,1
161505,161506,0,,"Cyclic Corrosive Barrier",28,500,3,1,1440000,578,286,1,0,0
161507,161516,0,,"Cyclic Enshroud with Barbs",6,100,3,1,1440000,516,257,1,0,0
161517,161518,0,,"Cyclic Fiery Vengeance",28,517,3,1,1440000,583,288,1,0,0
161519,161520,0,,"Cyclic Fiery Wrap",14,250,3,1,1440000,540,268,1,0,0
161521,161522,0,,"Cyclic Firefly's Fury",7,128,3,1,1440000,520,259,1,0,0
161523,161532,0,,"Cyclic Frost With Snow",3,43,3,1,1440000,506,252,1,0,0
161533,161534,0,,"Cyclic Guard of the Grizzly",19,347,3,1,1440000,554,275,1,0,0
161535,161536,0,,"Cyclic Interlocking Barbs",30,551,3,1,1440000,592,292,1,0,0
161537,161538,0,,"Cyclic Jacket of Blades",4,72,3,1,1440000,511,254,1,0,0
161539,161548,0,,"Cyclic Lightning's Child",32,590,3,1,1440000,602,297,1,0,0
161549,161550,0,,"Cyclic Magma Coating",23,410,3,1,1440000,564,280,1,0,0
161551,161552,0,,"Cyclic Nest of Vipers",21,379,3,1,1440000,559,277,1,0,0
161553,161554,0,,"Cyclic Personal Blizzard",31,569,3,1,1440000,597,295,1,0,0
161555,161564,0,,"Cyclic Porcupine Barrier",12,216,3,1,1440000,535,266,1,0,0
161565,161566,0,,"Cyclic Protection of the Storm",25,440,3,1,1440000,568,282,1,0,0
161567,161568,0,,"Cyclic Razor Barrier",29,534,3,1,1440000,588,290,1,0,0
161569,161570,0,,"Cyclic Retaliatory Venom Spit",33,611,3,1,1440000,607,299,1,0,0
161571,161588,0,,"Cyclic Retribution of the Aesir",35,654,3,1,1440000,620,306,1,0,0
161589,161590,0,,"Cyclic Revenge of the Valkyrie",34,647,3,1,1440000,616,304,1,0,0
161591,161592,0,,"Cyclic Skin of the Toad",16,282,3,1,1440000,544,270,1,0,0
161593,161594,0,,"Cyclic Sparking Touch",10,183,3,1,1440000,530,264,1,0,0
161595,161596,0,,"Cyclic Wings of the Phoenix",34,632,3,1,1440000,612,302,1,0,0
161674,161675,161882,,"Leet Friend",10,163,4,0,4320000,500,600,6,0,1
161676,161677,161885,,"Eleet Friend",20,320,4,0,4320000,500,600,6,0,1
161678,161679,161888,,"Leetas Friend",34,553,4,0,4320000,500,600,6,0,1
161680,161681,161891,,"Soleet Friend",47,777,4,0,4320000,500,600,6,0,1
161689,0,161897,,"Corrosive Cloud",54,0,1,1038,2000,1,1,15,0,1
161690,161691,161894,,"Practice Incineration",54,339,1,1037,0,500,100,15,0,1
161692,161693,161897,,"Corrosive Cloud",55,650,1,1038,0,500,100,1,0,1
161920,161921,161932,,"Scale Reconstruction",46,190,2,248,0,100,100,1,0,1
162117,162118,162126,,"Maek Ouch!",0,460,4,251,1000,100,100,1,0,1
162119,162120,162129,,"Maek Painz!",0,855,4,251,1200,100,100,1,0,1
162121,162122,162132,,"Maek 0wz!",0,1064,4,251,1400,100,100,1,0,1
162254,162255,162323,,"Hide of the Puppy",0,141,3,251,1000,100,100,1,0,1
162256,162257,162326,,"Hide of the Dog",0,266,3,251,1200,100,100,1,0,1
162258,162259,162329,,"Hide of the Fox",0,359,3,251,1400,100,100,1,0,1
162260,162261,162332,,"Hide of the Wolf",0,426,3,251,1600,100,100,1,0,1
162264,0,0,164337,"Damage Type: Energy",999,0,5,0,10000,1,1,1,0,1
162265,0,0,164346,"Damage Type: Chemical",999,0,5,0,10000,1,1,1,0,1
162266,0,0,164319,"Damage Type: Radiation",999,0,5,0,10000,1,1,1,0,1
162267,0,0,164301,"Damage Type: Cold",999,0,5,0,10000,1,1,1,0,1
162268,0,0,164356,"Damage Type: Poison",999,0,5,0,10000,1,1,1,0,1
162269,0,0,164328,"Damage Type: Fire",999,0,5,0,10000,1,1,1,0,1
162313,162314,162335,,"Sharpen Claws",0,279,4,251,1000,100,100,1,0,1
162315,162316,162338,,"Toothy Grin",0,399,4,251,1200,100,100,1,0,1
162317,162318,162341,,"Feline Rage",0,495,4,251,1400,100,100,1,0,1
162319,162320,162344,,"Blur of Claws",29,550,4,251,1600,100,100,1,0,1
162321,162322,162347,,"Frenzy of Fur",0,624,4,251,1800,100,100,1,0,1
162357,0,0,,Phalanx,4,0,3,0,1440000,1,1,1,0,1
162358,0,147569,,Cohort,5,0,3,0,1440000,1,1,1,0,1
162359,0,147610,,Horde,5,0,4,0,1440000,1,1,1,0,1
162484,162485,162498,,Suppressor,10,121,4,253,1440000,290,300,1,0,1
162486,162487,162501,,"Major Suppressor",21,248,4,253,1440000,350,300,1,0,1
162488,162489,162504,,"Supreme Suppressor",30,367,4,253,1440000,410,300,1,0,1
162490,162491,162507,,"Spray With Lead",39,494,4,253,1440000,478,300,1,0,1
162492,162493,162510,,"Shower With Lead",44,577,4,253,1440000,552,300,1,0,1
162494,162495,162513,,"Frenzy of Shells",46,688,4,253,1440000,600,300,1,0,1
162496,162497,162516,,"Lesser Suppressor",5,58,4,253,1440000,232,300,1,0,1
162526,0,0,162453,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162535,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162536,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162537,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162538,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162539,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162540,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162541,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162542,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162543,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162544,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162545,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162546,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162547,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162548,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162549,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162550,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162551,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162552,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162553,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162554,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162555,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162556,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162557,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162558,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162559,0,0,,"Blessed By the Firefly",1,0,5,254,18100,1,1,1,0,1
162581,0,162605,,"Grid Phase Accelerator (Team)",38,0,5,150,1440000,1,1,1,0,1
162582,0,162623,,"Limited Grid Jump (Team)",5,0,5,150,1440000,1,1,1,0,1
162583,0,162617,,"Hack Grid Vector (Team)",9,0,5,150,1440000,1,1,1,0,1
162584,0,162608,,"Grid Runner (Team)",12,0,5,150,1440000,1,1,1,0,1
162585,0,162620,,"Leech Grid Vector (Team)",17,0,5,150,1440000,1,1,1,0,1
162586,0,162611,,"Grid Surfer (Team)",23,0,5,150,1440000,1,1,1,0,1
162587,0,162626,,"Partial Grid Jump (Team)",31,0,5,150,1440000,1,1,1,0,1
162588,0,162614,,"Gridspace Freedom (Team)",44,0,5,150,1440000,1,1,1,0,1
162589,162590,162605,,"Grid Phase Accelerator (Team)",38,740,5,0,1440000,600,500,1,0,1
162591,162592,162608,,"Grid Runner (Team)",12,170,5,0,1440000,600,500,1,0,1
162593,162594,162611,,"Grid Surfer (Team)",23,340,5,0,1440000,600,500,1,0,1
162595,162596,162614,,"Gridspace Freedom (Team)",44,905,5,0,1440000,600,500,1,0,1
162597,162598,162617,,"Hack Grid Vector (Team)",9,80,5,0,1440000,600,500,1,0,1
162599,162600,162620,,"Leech Grid Vector (Team)",17,245,5,0,1440000,600,500,1,0,1
162601,162602,162623,,"Limited Grid Jump (Team)",5,40,5,0,1440000,600,500,1,0,1
162603,162604,162626,,"Partial Grid Jump (Team)",31,620,5,0,1440000,600,500,1,0,1
162633,0,0,162630,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162634,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162635,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162636,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162637,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162638,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162639,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162640,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162641,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162642,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162643,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162644,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162645,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162646,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162647,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162648,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162649,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162650,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162651,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162652,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162653,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162654,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162655,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162656,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162657,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162658,0,0,,"Blessed by the Phoenix",1,0,5,254,20000,1,1,25,0,1
162661,0,0,162454,"Blessed by the Frog",1,0,5,254,120000,1,1,20,0,1
162663,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162664,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162665,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162666,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162667,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162668,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162669,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162670,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162671,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162672,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162673,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162674,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162675,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162676,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162677,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162678,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162679,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162680,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162681,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162682,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162683,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162684,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162685,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162686,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162687,0,0,,"Blessed by the Frog",1,0,5,254,18000,1,1,20,0,1
162688,0,0,162631,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162689,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162690,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162691,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162692,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162693,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162694,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162695,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162696,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162697,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162698,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162699,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162700,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162701,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162702,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162703,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162704,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162705,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162706,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162707,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162708,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162709,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162710,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162711,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162712,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162713,0,0,,"Blessed by the Spirits",1,0,5,254,18000,1,1,20,0,1
162714,162715,162736,,"Relieving Salve",2,114,2,255,1440000,459,306,15,0,1
162716,162717,162739,,"Rebinding Sutures",4,213,2,255,1440000,472,315,15,0,1
162718,162719,162742,,"Hacked Diagnosis",6,290,2,255,1440000,484,323,15,0,1
162720,162721,162745,,"Kitchen-sink Surgery",9,368,2,255,1440000,498,332,15,0,1
162722,162723,162748,,"Blackmarket Prescription",12,418,2,255,1440000,511,341,15,0,1
162724,162725,162751,,"Biosign Rejuvenator",15,504,2,255,1440000,527,351,15,0,1
162726,162727,162754,,"Nano Cauterization",18,572,2,255,1440000,540,360,15,0,1
162728,162729,162757,229109,"Systolic Equalizer",20,619,2,255,1440000,556,371,15,0,1
162730,162731,162760,,"Backyard Revitalization",22,661,2,255,1440000,571,381,15,0,1
162732,162733,162763,,"Cellular Crashcart",24,719,2,255,1440000,585,391,15,0,1
162734,162735,162766,,"Dr Hack 'n Quack",25,729,2,255,1440000,603,402,15,0,1
162774,0,0,162451,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162780,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162781,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162782,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162783,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162785,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162787,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162788,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162789,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162790,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162791,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162792,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162793,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162795,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162796,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162797,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162798,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162799,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162800,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162801,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162802,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162803,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162804,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162805,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162806,0,0,,"Blessed by the Bear",1,0,5,254,18000,1,1,1,0,1
162809,0,0,162452,"Blessed by the Eagle",1,0,5,254,18000,1,1,1,0,1
162810,0,0,,"Blessed by the Eagle",1,0,5,254,18000,1,1,1,0,1
162811,0,0,,"Blessed by the Eagle",1,0,5,254,18000,1,1,1,0,1
162812,0,0,,"Blessed by the Eagle",1,0,5,254,18000,1,1,1,0,1
162813,0,0,,"Blessed by the Eagle",1,0,5,254,18000,1,1,1,0,1
162815,0,0,,"Blessed by the Eagle",1,0,5,254,18000,1,1,1,0,1
162819,0,0,,"Blessed by the Eagle",1,0,5,254,18000,1,1,1,0,1
162822,0,0,,"Blessed by the Eagle",1,0,5,254,18000,1,1,1,0,1
162823,0,0,,"Blessed by the Eagle",1,0,5,254,18000,1,1,1,0,1
162824,0,0,,"Blessed by the Eagle",1,0,5,254,18000,1,1,1,0,1
162825,0,0,,"Blessed by the Eagle",1,0,5,254,18000,1,1,1,0,1
162826,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162827,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162828,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162829,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162834,0,163120,,"Presence of the Master",15,0,4,256,700,1,1,1,0,1
162835,0,163123,,"Presence of the Overlord",15,0,4,256,1100,1,1,1,0,1
162836,0,163123,,"Presence of the Overlord",15,0,4,256,1100,1,1,1,0,1
162837,162838,163120,,"Presence of the Master",15,45,4,256,1900,430,215,1,0,1
162839,162840,163123,,"Presence of the Overlord",36,99,4,256,2600,467,234,1,0,1
162841,162842,163126,,"Presence of the Dominator",47,167,4,256,4100,501,251,1,0,1
162844,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162845,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162849,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162850,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162851,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162852,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162853,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162854,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162855,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162856,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162857,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162858,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162859,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162860,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162861,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
162862,0,0,,"Blessed by the Wolf",1,0,5,254,18000,1,1,1,0,1
