# Version: 18.08.58.00
id,attack_time,recharge_time,full_auto,burst,fling_shot,fast_attack,aimed_shot,brawl,sneak_attack,multi_m,multi_r
124522,124,153,7800,2600,0,0,0,0,0,,
124523,118,153,7800,2600,0,0,0,0,0,,
124524,118,153,7800,2600,0,0,0,0,0,,
124525,112,153,7800,2600,0,0,0,0,0,,
124526,112,153,7800,2600,0,0,0,0,0,,
124527,100,153,7800,2600,0,0,0,0,0,,
124528,100,153,7800,2600,0,0,0,0,0,,
124529,120,130,6400,2100,0,0,0,0,0,,
124530,120,130,6400,2100,0,0,0,0,0,,
124531,120,130,6400,2100,0,0,0,0,0,,
124532,120,130,6400,2100,0,0,0,0,0,,
124533,120,130,6400,2100,0,0,0,0,0,,
124534,100,82,7600,2500,0,0,0,0,0,,
124535,100,80,7600,2500,0,0,0,0,0,,
124536,100,80,7600,2500,0,0,0,0,0,,
124537,100,79,7600,2500,0,0,0,0,0,,
124538,100,78,7600,2500,0,0,0,0,0,,
124539,100,76,7600,2500,0,0,0,0,0,,
124540,100,76,7600,2500,0,0,0,0,0,,
124541,100,74,7600,2500,0,0,0,0,0,,
124542,100,74,7600,2500,0,0,0,0,0,,
124543,100,71,7600,2500,0,0,0,0,0,,
124544,100,70,7600,2500,0,0,0,0,0,,
124545,99,99,7400,2500,0,0,0,0,0,,
124546,99,99,7400,2500,0,0,0,0,0,,
124547,99,99,7400,2500,0,0,0,0,0,,
124548,100,115,7400,2500,0,0,0,0,0,,
124549,100,115,7400,2500,0,0,0,0,0,,
124550,100,115,7400,2500,0,0,0,0,0,,
124551,100,115,7400,2500,0,0,0,0,0,,
124552,100,115,7400,2500,0,0,0,0,0,,
124553,100,115,7400,2500,0,0,0,0,0,,
124554,100,115,7400,2500,0,0,0,0,0,,
124555,100,115,7400,2500,0,0,0,0,0,,
124556,100,115,7400,2500,0,0,0,0,0,,
124557,110,130,6300,2100,1,0,0,0,0,,42
124558,83,130,6300,2100,1,0,0,0,0,,686
124559,83,130,6300,2100,1,0,0,0,0,,691
124560,100,145,8200,2700,0,0,0,0,0,,
124561,100,141,8200,2700,0,0,0,0,0,,
124562,100,140,8200,2700,0,0,0,0,0,,
124563,100,136,8200,2700,0,0,0,0,0,,
124564,100,136,8200,2700,0,0,0,0,0,,
124565,100,132,8200,2700,0,0,0,0,0,,
124566,100,131,8200,2700,0,0,0,0,0,,
124567,100,127,8200,2700,0,0,0,0,0,,
124568,100,127,8200,2700,0,0,0,0,0,,
124569,100,123,8200,2700,0,0,0,0,0,,
124570,100,122,8200,2700,0,0,0,0,0,,
124571,100,118,8200,2700,0,0,0,0,0,,
124572,100,118,8200,2700,0,0,0,0,0,,
124573,100,114,8200,2700,0,0,0,0,0,,
124574,100,113,8200,2700,0,0,0,0,0,,
124575,100,109,8200,2700,0,0,0,0,0,,
124576,100,109,8200,2700,0,0,0,0,0,,
124577,100,100,8200,2700,0,0,0,0,0,,
124578,100,100,8200,2700,0,0,0,0,0,,
124579,200,200,7300,2400,1,0,0,0,0,,67
124580,193,193,7300,2400,1,0,0,0,0,,87
124581,192,192,7300,2400,1,0,0,0,0,,88
124582,185,185,7300,2400,1,0,0,0,0,,109
124583,185,185,7300,2400,1,0,0,0,0,,110
124584,178,178,7300,2400,1,0,0,0,0,,130
124585,177,177,7300,2400,1,0,0,0,0,,131
124586,170,170,7300,2400,1,0,0,0,0,,195
124587,170,170,7300,2400,1,0,0,0,0,,200
124588,163,163,7300,2400,1,0,0,0,0,,305
124589,162,162,7300,2400,1,0,0,0,0,,309
124590,155,155,7300,2400,1,0,0,0,0,,414
124591,155,155,7300,2400,1,0,0,0,0,,419
124592,148,148,7300,2400,1,0,0,0,0,,523
124593,147,147,7300,2400,1,0,0,0,0,,528
124594,140,140,7300,2400,1,0,0,0,0,,631
124595,140,140,7300,2400,1,0,0,0,0,,637
124596,125,125,7300,2400,1,0,0,0,0,,845
124597,125,125,7300,2400,1,0,0,0,0,,850
124598,180,200,8400,2800,0,0,0,0,0,,
124599,172,193,8400,2800,0,0,0,0,0,,
124600,172,192,8400,2800,0,0,0,0,0,,
124601,168,189,8400,2800,0,0,0,0,0,,
124602,168,189,8400,2800,0,0,0,0,0,,
124603,164,185,8400,2800,0,0,0,0,0,,
124604,164,185,8400,2800,0,0,0,0,0,,
124605,160,182,8400,2800,0,0,0,0,0,,
124606,160,181,8400,2800,0,0,0,0,0,,
124607,140,163,8400,2800,0,0,0,0,0,,
124608,140,162,8400,2800,0,0,0,0,0,,
124609,124,148,8400,2800,0,0,0,0,0,,
124610,124,147,8400,2800,0,0,0,0,0,,
124611,116,140,8400,2800,0,0,0,0,0,,
124612,116,140,8400,2800,0,0,0,0,0,,
124613,108,133,8400,2800,0,0,0,0,0,,
124614,108,132,8400,2800,0,0,0,0,0,,
124615,100,125,8400,2800,0,0,0,0,0,,
124616,100,125,8400,2800,0,0,0,0,0,,
124617,250,400,8100,2700,0,0,0,0,0,,
124618,240,371,8100,2700,0,0,0,0,0,,
124619,240,371,8100,2700,0,0,0,0,0,,
124620,220,311,8100,2700,0,0,0,0,0,,
124621,220,310,8100,2700,0,0,0,0,0,,
124622,200,251,8100,2700,0,0,0,0,0,,
124623,200,250,8100,2700,0,0,0,0,0,,
124624,130,120,8100,2700,0,0,0,0,0,,
124625,127,120,8100,2700,0,0,0,0,0,,
124626,127,120,8100,2700,0,0,0,0,0,,
124627,124,120,8100,2700,0,0,0,0,0,,
124628,124,120,8100,2700,0,0,0,0,0,,
124629,121,120,8100,2700,0,0,0,0,0,,
124630,121,120,8100,2700,0,0,0,0,0,,
124631,120,120,8100,2700,0,0,0,0,0,,
124632,119,120,8100,2700,0,0,0,0,0,,
124633,115,120,8100,2700,0,0,0,0,0,,
124634,115,120,8100,2700,0,0,0,0,0,,
124635,111,120,8100,2700,0,0,0,0,0,,
124636,110,120,8100,2700,0,0,0,0,0,,
124637,109,120,8100,2700,0,0,0,0,0,,
124638,109,120,8100,2700,0,0,0,0,0,,
124639,103,120,8100,2700,0,0,0,0,0,,
124640,103,120,8100,2700,0,0,0,0,0,,
124641,100,120,8100,2700,0,0,0,0,0,,
124642,100,120,8100,2700,0,0,0,0,0,,
124643,110,122,8400,2800,0,0,0,0,0,,
124644,109,122,8400,2800,0,0,0,0,0,,
124645,109,122,8400,2800,0,0,0,0,0,,
124646,108,123,8400,2800,0,0,0,0,0,,
124647,108,123,8400,2800,0,0,0,0,0,,
124648,107,123,8400,2800,0,0,0,0,0,,
124649,107,123,8400,2800,0,0,0,0,0,,
124650,106,123,8400,2800,0,0,0,0,0,,
124651,106,123,8400,2800,0,0,0,0,0,,
124652,105,123,8400,2800,0,0,0,0,0,,
124653,105,124,8400,2800,0,0,0,0,0,,
124654,104,124,8400,2800,0,0,0,0,0,,
124655,104,124,8400,2800,0,0,0,0,0,,
124656,103,124,8400,2800,0,0,0,0,0,,
124657,103,124,8400,2800,0,0,0,0,0,,
124658,102,124,8400,2800,0,0,0,0,0,,
124659,102,124,8400,2800,0,0,0,0,0,,
124660,100,125,8400,2800,0,0,0,0,0,,
124661,100,125,8400,2800,0,0,0,0,0,,
124662,129,160,7500,2500,0,0,0,0,0,,
124663,126,159,7500,2500,0,0,0,0,0,,
124664,126,159,7500,2500,0,0,0,0,0,,
124665,123,158,7500,2500,0,0,0,0,0,,
124666,123,158,7500,2500,0,0,0,0,0,,
124667,120,157,7500,2500,0,0,0,0,0,,
124668,120,157,7500,2500,0,0,0,0,0,,
124669,117,156,7500,2500,0,0,0,0,0,,
124670,117,156,7500,2500,0,0,0,0,0,,
124671,115,155,7500,2500,0,0,0,0,0,,
124672,114,155,7500,2500,0,0,0,0,0,,
124673,112,154,7500,2500,0,0,0,0,0,,
124674,112,154,7500,2500,0,0,0,0,0,,
124675,109,153,7500,2500,0,0,0,0,0,,
124676,109,153,7500,2500,0,0,0,0,0,,
124677,106,152,7500,2500,0,0,0,0,0,,
124678,106,152,7500,2500,0,0,0,0,0,,
124679,100,150,7500,2500,0,0,0,0,0,,
124680,100,150,7500,2500,0,0,0,0,0,,
124681,100,125,6800,2300,0,0,1,0,0,,
124682,100,125,6800,2300,0,0,1,0,0,,
124683,100,125,6800,2300,0,0,1,0,0,,
124684,100,125,6800,2300,0,0,1,0,0,,
124685,100,125,6800,2300,0,0,1,0,0,,
124686,100,125,6800,2300,0,0,1,0,0,,
124687,100,125,6800,2300,0,0,1,0,0,,
124688,100,125,6800,2300,0,0,1,0,0,,
124689,100,125,6800,2300,0,0,1,0,0,,
124690,100,125,6800,2300,0,0,1,0,0,,
124691,100,125,6800,2300,0,0,1,0,0,,
124692,100,125,6800,2300,0,0,1,0,0,,
124693,100,125,6800,2300,0,0,1,0,0,,
124694,100,125,6800,2300,0,0,1,0,0,,
124695,100,125,6800,2300,0,0,1,0,0,,
124696,100,125,6800,2300,0,0,1,0,0,,
124697,100,125,6800,2300,0,0,1,0,0,,
124698,100,125,6800,2300,0,0,1,0,0,,
124699,100,125,6800,2300,0,0,1,0,0,,
124700,129,250,7300,2400,0,0,0,0,0,,
124701,127,243,7300,2400,0,0,0,0,0,,
124702,127,242,7300,2400,0,0,0,0,0,,
124703,126,241,7300,2400,0,0,0,0,0,,
124704,126,240,7300,2400,0,0,0,0,0,,
124705,122,227,7300,2400,0,0,0,0,0,,
124706,122,226,7300,2400,0,0,0,0,0,,
124707,121,221,7300,2400,0,0,0,0,0,,
124708,120,220,7300,2400,0,0,0,0,0,,
124709,100,151,7300,2400,0,0,0,0,0,,
124710,100,150,7300,2400,0,0,0,0,0,,
124711,90,45,8400,2800,0,0,0,0,0,,
124712,90,45,8400,2800,0,0,0,0,0,,
124713,90,45,8400,2800,0,0,0,0,0,,
124714,90,45,8400,2800,0,0,0,0,0,,
124715,90,45,8400,2800,0,0,0,0,0,,
124716,90,45,8400,2800,0,0,0,0,0,,
124717,90,45,8400,2800,0,0,0,0,0,,
124718,90,45,8400,2800,0,0,0,0,0,,
124719,90,45,8400,2800,0,0,0,0,0,,
124720,90,45,8400,2800,0,0,0,0,0,,
124721,90,45,8400,2800,0,0,0,0,0,,
124722,90,45,8400,2800,0,0,0,0,0,,
124723,90,45,8400,2800,0,0,0,0,0,,
124724,90,45,8400,2800,0,0,0,0,0,,
124725,90,45,8400,2800,0,0,0,0,0,,
124726,90,45,8400,2800,0,0,0,0,0,,
124727,90,45,8400,2800,0,0,0,0,0,,
124728,90,45,8400,2800,0,0,0,0,0,,
124729,90,45,8400,2800,0,0,0,0,0,,
124730,129,165,7400,2500,0,0,0,0,0,,
124731,126,164,7400,2500,0,0,0,0,0,,
124732,126,163,7400,2500,0,0,0,0,0,,
124733,123,162,7400,2500,0,0,0,0,0,,
124734,123,162,7400,2500,0,0,0,0,0,,
124735,120,161,7400,2500,0,0,0,0,0,,
124736,120,160,7400,2500,0,0,0,0,0,,
124737,117,159,7400,2500,0,0,0,0,0,,
124738,117,159,7400,2500,0,0,0,0,0,,
124739,115,158,7400,2500,0,0,0,0,0,,
124740,114,157,7400,2500,0,0,0,0,0,,
124741,112,156,7400,2500,0,0,0,0,0,,
124742,112,156,7400,2500,0,0,0,0,0,,
124743,109,155,7400,2500,0,0,0,0,0,,
124744,109,154,7400,2500,0,0,0,0,0,,
124745,106,153,7400,2500,0,0,0,0,0,,
124746,106,153,7400,2500,0,0,0,0,0,,
124747,100,150,7400,2500,0,0,0,0,0,,
124748,100,150,7400,2500,0,0,0,0,0,,
124749,140,190,7300,2400,1,0,1,0,0,,
124750,136,186,7300,2400,1,0,1,0,0,,
124751,136,186,7300,2400,1,0,1,0,0,,
124752,132,182,7300,2400,1,0,1,0,0,,
124753,132,182,7300,2400,1,0,1,0,0,,
124754,128,178,7300,2400,1,0,1,0,0,,
124755,128,178,7300,2400,1,0,1,0,0,,
124756,124,174,7300,2400,1,0,1,0,0,,
124757,124,174,7300,2400,1,0,1,0,0,,
124758,120,170,7300,2400,1,0,1,0,0,,
124759,120,170,7300,2400,1,0,1,0,0,,
124760,116,166,7300,2400,1,0,1,0,0,,
124761,116,166,7300,2400,1,0,1,0,0,,
124762,112,162,7300,2400,1,0,1,0,0,,
124763,112,162,7300,2400,1,0,1,0,0,,
124764,108,158,7300,2400,1,0,1,0,0,,
124765,108,158,7300,2400,1,0,1,0,0,,
124766,100,150,7300,2400,1,0,1,0,0,,
124767,100,150,7300,2400,1,0,1,0,0,,
124768,250,250,,,0,0,0,0,0,,
124769,250,240,,,0,0,0,0,0,,
124770,250,240,,,0,0,0,0,0,,
124771,250,230,,,0,0,0,0,0,,
124772,250,230,,,0,0,0,0,0,,
124773,250,220,,,0,0,0,0,0,,
124774,250,220,,,0,0,0,0,0,,
124775,250,216,,,0,0,0,0,0,,
124776,250,215,,,0,0,0,0,0,,
124777,250,161,,,0,0,0,0,0,,
124778,250,160,,,0,0,0,0,0,,
124779,250,250,,,0,0,0,0,0,,
124780,250,240,,,0,0,0,0,0,,
124781,250,240,,,0,0,0,0,0,,
124782,250,230,,,0,0,0,0,0,,
124783,250,230,,,0,0,0,0,0,,
124784,250,220,,,0,0,0,0,0,,
124785,250,220,,,0,0,0,0,0,,
124786,250,210,,,0,0,0,0,0,,
124787,250,210,,,0,0,0,0,0,,
124788,250,200,,,0,0,0,0,0,,
124789,250,200,,,0,0,0,0,0,,
124790,250,190,,,0,0,0,0,0,,
124791,250,190,,,0,0,0,0,0,,
124792,250,180,,,0,0,0,0,0,,
124793,250,180,,,0,0,0,0,0,,
124794,250,170,,,0,0,0,0,0,,
124795,250,170,,,0,0,0,0,0,,
124796,250,151,,,0,0,0,0,0,,
124797,250,150,,,0,0,0,0,0,,
124798,250,250,,,0,0,0,0,0,,
124799,249,240,,,0,0,0,0,0,,
124800,249,240,,,0,0,0,0,0,,
124801,248,230,,,0,0,0,0,0,,
124802,248,230,,,0,0,0,0,0,,
124803,247,220,,,0,0,0,0,0,,
124804,247,220,,,0,0,0,0,0,,
124805,246,210,,,0,0,0,0,0,,
124806,246,210,,,0,0,0,0,0,,
124807,245,200,,,0,0,0,0,0,,
124808,245,200,,,0,0,0,0,0,,
124809,244,190,,,0,0,0,0,0,,
124810,244,190,,,0,0,0,0,0,,
124811,243,180,,,0,0,0,0,0,,
124812,243,180,,,0,0,0,0,0,,
124813,242,170,,,0,0,0,0,0,,
124814,242,170,,,0,0,0,0,0,,
124815,240,151,,,0,0,0,0,0,,
124816,240,150,,,0,0,0,0,0,,
124817,250,240,,,0,0,0,0,0,,
124818,248,231,,,0,0,0,0,0,,
124819,248,231,,,0,0,0,0,0,,
124820,246,222,,,0,0,0,0,0,,
124821,246,222,,,0,0,0,0,0,,
124822,244,213,,,0,0,0,0,0,,
124823,244,213,,,0,0,0,0,0,,
124824,242,204,,,0,0,0,0,0,,
124825,242,204,,,0,0,0,0,0,,
124826,240,195,,,0,0,0,0,0,,
124827,240,195,,,0,0,0,0,0,,
124828,238,186,,,0,0,0,0,0,,
124829,238,186,,,0,0,0,0,0,,
124830,236,177,,,0,0,0,0,0,,
124831,236,177,,,0,0,0,0,0,,
124832,234,168,,,0,0,0,0,0,,
124833,234,168,,,0,0,0,0,0,,
124834,230,150,,,0,0,0,0,0,,
124835,230,150,,,0,0,0,0,0,,
124836,250,245,,,0,0,0,0,0,,
124837,248,236,,,0,0,0,0,0,,
124838,248,235,,,0,0,0,0,0,,
124839,246,226,,,0,0,0,0,0,,
124840,246,226,,,0,0,0,0,0,,
124841,244,217,,,0,0,0,0,0,,
124842,244,216,,,0,0,0,0,0,,
124843,242,207,,,0,0,0,0,0,,
124844,242,207,,,0,0,0,0,0,,
124845,240,198,,,0,0,0,0,0,,
124846,240,197,,,0,0,0,0,0,,
124847,238,188,,,0,0,0,0,0,,
124848,238,188,,,0,0,0,0,0,,
124849,236,179,,,0,0,0,0,0,,
124850,236,178,,,0,0,0,0,0,,
124851,234,169,,,0,0,0,0,0,,
124852,234,169,,,0,0,0,0,0,,
124853,230,150,,,0,0,0,0,0,,
124854,230,150,,,0,0,0,0,0,,
124855,250,250,,,0,0,0,0,0,,
124856,245,238,,,0,0,0,0,0,,
124857,245,237,,,0,0,0,0,0,,
124858,240,225,,,0,0,0,0,0,,
124859,240,224,,,0,0,0,0,0,,
124860,235,211,,,0,0,0,0,0,,
124861,235,211,,,0,0,0,0,0,,
124862,230,198,,,0,0,0,0,0,,
124863,230,198,,,0,0,0,0,0,,
124864,225,185,,,0,0,0,0,0,,
124865,225,185,,,0,0,0,0,0,,
124866,220,172,,,0,0,0,0,0,,
124867,220,172,,,0,0,0,0,0,,
124868,215,159,,,0,0,0,0,0,,
124869,215,159,,,0,0,0,0,0,,
124870,210,146,,,0,0,0,0,0,,
124871,210,145,,,0,0,0,0,0,,
124872,200,121,,,0,0,0,0,0,,
124873,200,120,,,0,0,0,0,0,,
124874,250,250,,,0,0,0,0,0,,
124875,245,236,,,0,0,0,0,0,,
124876,245,235,,,0,0,0,0,0,,
124877,240,222,,,0,0,0,0,0,,
124878,240,221,,,0,0,0,0,0,,
124879,235,207,,,0,0,0,0,0,,
124880,235,206,,,0,0,0,0,0,,
124881,228,185,,,0,0,0,0,0,,
124882,227,184,,,0,0,0,0,0,,
124883,223,171,,,0,0,0,0,0,,
124884,222,170,,,0,0,0,0,0,,
124885,218,156,,,0,0,0,0,0,,
124886,217,155,,,0,0,0,0,0,,
124887,208,127,,,0,0,0,0,0,,
124888,207,126,,,0,0,0,0,0,,
124889,200,106,,,0,0,0,0,0,,
124890,200,105,,,0,0,0,0,0,,
124891,250,250,,,0,0,0,0,0,,
124892,247,239,,,0,0,0,0,0,,
124893,247,238,,,0,0,0,0,0,,
124894,245,227,,,0,0,0,0,0,,
124895,244,226,,,0,0,0,0,0,,
124896,242,215,,,0,0,0,0,0,,
124897,242,215,,,0,0,0,0,0,,
124898,239,204,,,0,0,0,0,0,,
124899,239,203,,,0,0,0,0,0,,
124900,236,192,,,0,0,0,0,0,,
124901,236,191,,,0,0,0,0,0,,
124902,233,180,,,0,0,0,0,0,,
124903,233,179,,,0,0,0,0,0,,
124904,230,168,,,0,0,0,0,0,,
124905,230,168,,,0,0,0,0,0,,
124906,228,157,,,0,0,0,0,0,,
124907,227,156,,,0,0,0,0,0,,
124908,222,134,,,0,0,0,0,0,,
124909,222,133,,,0,0,0,0,0,,
124910,800,500,5800,1900,1,0,0,0,0,,
124911,790,500,5800,1900,1,0,0,0,0,,
124912,790,500,5800,1900,1,0,0,0,0,,
124913,780,500,5800,1900,1,0,0,0,0,,
124914,780,500,5800,1900,1,0,0,0,0,,
124915,770,500,5800,1900,1,0,0,0,0,,
124916,770,500,5800,1900,1,0,0,0,0,,
124917,760,500,5800,1900,1,0,0,0,0,,
124918,760,500,5800,1900,1,0,0,0,0,,
124919,750,500,5800,1900,1,0,0,0,0,,
124920,750,500,5800,1900,1,0,0,0,0,,
124921,740,500,5800,1900,1,0,0,0,0,,
124922,740,500,5800,1900,1,0,0,0,0,,
124923,730,500,5800,1900,1,0,0,0,0,,
124924,730,500,5800,1900,1,0,0,0,0,,
124925,720,500,5800,1900,1,0,0,0,0,,
124926,720,500,5800,1900,1,0,0,0,0,,
124927,701,500,5800,1900,1,0,0,0,0,,
124928,700,500,5800,1900,1,0,0,0,0,,
124929,800,500,5600,1900,1,0,0,0,0,,
124930,798,500,5600,1900,1,0,0,0,0,,
124931,798,500,5600,1900,1,0,0,0,0,,
124932,795,500,5600,1900,1,0,0,0,0,,
124933,795,500,5600,1900,1,0,0,0,0,,
124934,793,500,5600,1900,1,0,0,0,0,,
124935,793,500,5600,1900,1,0,0,0,0,,
124936,791,500,5600,1900,1,0,0,0,0,,
124937,791,500,5600,1900,1,0,0,0,0,,
124938,789,500,5600,1900,1,0,0,0,0,,
124939,788,500,5600,1900,1,0,0,0,0,,
124940,786,500,5600,1900,1,0,0,0,0,,
124941,786,500,5600,1900,1,0,0,0,0,,
124942,784,500,5600,1900,1,0,0,0,0,,
124943,784,500,5600,1900,1,0,0,0,0,,
124944,782,500,5600,1900,1,0,0,0,0,,
124945,782,500,5600,1900,1,0,0,0,0,,
124946,777,500,5600,1900,1,0,0,0,0,,
124947,777,500,5600,1900,1,0,0,0,0,,
124948,666,666,,,1,0,1,0,0,,
124949,666,666,,,1,0,1,0,0,,
124950,666,666,,,1,0,1,0,0,,
124951,666,666,,,1,0,1,0,0,,
124952,666,666,,,1,0,1,0,0,,
124953,666,666,,,1,0,1,0,0,,
124954,666,666,,,1,0,1,0,0,,
124955,666,666,,,1,0,1,0,0,,
124956,666,666,,,1,0,1,0,0,,
124957,666,666,,,1,0,1,0,0,,
124958,666,666,,,1,0,1,0,0,,
124959,666,666,,,1,0,1,0,0,,
124960,666,666,,,1,0,1,0,0,,
124961,666,666,,,1,0,1,0,0,,
124962,666,666,,,1,0,1,0,0,,
124963,666,666,,,1,0,1,0,0,,
124964,666,666,,,1,0,1,0,0,,
124965,666,666,,,1,0,1,0,0,,
124966,666,666,,,1,0,1,0,0,,
124967,700,500,,1800,1,0,0,0,0,,
124968,681,500,,1800,1,0,0,0,0,,
124969,680,500,,1800,1,0,0,0,0,,
124970,661,500,,1800,1,0,0,0,0,,
124971,660,500,,1800,1,0,0,0,0,,
124972,641,500,,1800,1,0,0,0,0,,
124973,640,500,,1800,1,0,0,0,0,,
124974,621,500,,1800,1,0,0,0,0,,
124975,620,500,,1800,1,0,0,0,0,,
124976,601,500,,1800,1,0,0,0,0,,
124977,599,500,,1800,1,0,0,0,0,,
124978,580,500,,1800,1,0,0,0,0,,
124979,579,500,,1800,1,0,0,0,0,,
124980,560,500,,1800,1,0,0,0,0,,
124981,559,500,,1800,1,0,0,0,0,,
124982,540,500,,1800,1,0,0,0,0,,
124983,539,500,,1800,1,0,0,0,0,,
124984,501,500,,1800,1,0,0,0,0,,
124985,500,500,,1800,1,0,0,0,0,,
124986,245,250,,,1,0,1,0,0,,
124987,245,250,,,1,0,1,0,0,,
124988,244,250,,,1,0,1,0,0,,
124989,244,250,,,1,0,1,0,0,,
124990,244,250,,,1,0,1,0,0,,
124991,244,250,,,1,0,1,0,0,,
124992,243,250,,,1,0,1,0,0,,
124993,243,250,,,1,0,1,0,0,,
124994,243,250,,,1,0,1,0,0,,
124995,243,250,,,1,0,1,0,0,,
124996,242,250,,,1,0,1,0,0,,
124997,242,250,,,1,0,1,0,0,,
124998,242,250,,,1,0,1,0,0,,
124999,242,250,,,1,0,1,0,0,,
125000,241,250,,,1,0,1,0,0,,
125001,241,250,,,1,0,1,0,0,,
125002,241,250,,,1,0,1,0,0,,
125003,240,250,,,1,0,1,0,0,,
125004,240,250,,,1,0,1,0,0,,
125005,250,240,,,1,0,1,0,0,,
125006,249,239,,,1,0,1,0,0,,
125007,249,239,,,1,0,1,0,0,,
125008,248,238,,,1,0,1,0,0,,
125009,248,238,,,1,0,1,0,0,,
125010,247,237,,,1,0,1,0,0,,
125011,247,237,,,1,0,1,0,0,,
125012,246,236,,,1,0,1,0,0,,
125013,246,236,,,1,0,1,0,0,,
125014,245,235,,,1,0,1,0,0,,
125015,245,235,,,1,0,1,0,0,,
125016,244,234,,,1,0,1,0,0,,
125017,244,234,,,1,0,1,0,0,,
125018,243,233,,,1,0,1,0,0,,
125019,243,233,,,1,0,1,0,0,,
125020,242,232,,,1,0,1,0,0,,
125021,242,232,,,1,0,1,0,0,,
125022,240,230,,,1,0,1,0,0,,
125023,240,230,,,1,0,1,0,0,,
125024,200,250,,,1,0,1,0,0,,
125025,200,250,,,1,0,1,0,0,,
125026,200,250,,,1,0,1,0,0,,
125027,200,250,,,1,0,1,0,0,,
125028,200,250,,,1,0,1,0,0,,
125029,200,250,,,1,0,1,0,0,,
125030,200,250,,,1,0,1,0,0,,
125031,200,250,,,1,0,1,0,0,,
125032,200,250,,,1,0,1,0,0,,
125033,200,250,,,1,0,1,0,0,,
125034,200,250,,,1,0,1,0,0,,
125035,200,250,,,1,0,1,0,0,,
125036,200,250,,,1,0,1,0,0,,
125037,200,250,,,1,0,1,0,0,,
125038,200,250,,,1,0,1,0,0,,
125039,200,250,,,1,0,1,0,0,,
125040,200,250,,,1,0,1,0,0,,
125041,200,250,,,1,0,1,0,0,,
125042,200,250,,,1,0,1,0,0,,
125043,250,250,,,1,0,1,0,0,,
125044,250,248,,,1,0,1,0,0,,
125045,250,248,,,1,0,1,0,0,,
125046,250,246,,,1,0,1,0,0,,
125047,250,246,,,1,0,1,0,0,,
125048,250,244,,,1,0,1,0,0,,
125049,250,244,,,1,0,1,0,0,,
125050,250,242,,,1,0,1,0,0,,
125051,250,242,,,1,0,1,0,0,,
125052,250,240,,,1,0,1,0,0,,
125053,250,240,,,1,0,1,0,0,,
125054,250,238,,,1,0,1,0,0,,
125055,250,238,,,1,0,1,0,0,,
125056,250,236,,,1,0,1,0,0,,
125057,250,236,,,1,0,1,0,0,,
125058,250,234,,,1,0,1,0,0,,
125059,250,234,,,1,0,1,0,0,,
125060,250,230,,,1,0,1,0,0,,
125061,250,230,,,1,0,1,0,0,,
125062,240,240,,,1,0,1,0,0,,
125063,240,240,,,1,0,1,0,0,,
125064,240,240,,,1,0,1,0,0,,
125065,240,240,,,1,0,1,0,0,,
125066,240,240,,,1,0,1,0,0,,
125067,240,240,,,1,0,1,0,0,,
125068,240,240,,,1,0,1,0,0,,
125069,240,240,,,1,0,1,0,0,,
125070,240,240,,,1,0,1,0,0,,
125071,240,240,,,1,0,1,0,0,,
125072,240,240,,,1,0,1,0,0,,
125073,240,240,,,1,0,1,0,0,,
125074,240,240,,,1,0,1,0,0,,
125075,240,240,,,1,0,1,0,0,,
125076,240,240,,,1,0,1,0,0,,
125077,240,240,,,1,0,1,0,0,,
125078,240,240,,,1,0,1,0,0,,
125079,240,240,,,1,0,1,0,0,,
125080,240,240,,,1,0,1,0,0,,
125081,255,255,4000,2000,1,0,1,0,0,,
125082,255,255,4000,2000,1,0,1,0,0,,
125083,255,255,4000,2000,1,0,1,0,0,,
125084,255,255,4000,2000,1,0,1,0,0,,
125085,255,255,4000,2000,1,0,1,0,0,,
125086,255,255,4000,2000,1,0,1,0,0,,
125087,255,255,4000,2000,1,0,1,0,0,,
125088,255,255,4000,2000,1,0,1,0,0,,
125089,255,255,4000,2000,1,0,1,0,0,,
125090,255,255,4000,2000,1,0,1,0,0,,
125091,255,255,4000,2000,1,0,1,0,0,,
125092,255,255,4000,2000,1,0,1,0,0,,
125093,255,255,4000,2000,1,0,1,0,0,,
125094,255,255,4000,2000,1,0,1,0,0,,
125095,255,255,4000,2000,1,0,1,0,0,,
125096,255,255,4000,2000,1,0,1,0,0,,
125097,255,255,4000,2000,1,0,1,0,0,,
125098,255,255,4000,2000,1,0,1,0,0,,
125099,255,255,4000,2000,1,0,1,0,0,,
125100,222,222,,,0,1,0,1,0,,
125101,222,222,,,0,1,0,1,0,,
125102,222,222,,,0,1,0,1,0,,
125103,222,222,,,0,1,0,1,0,,
125104,222,222,,,0,1,0,1,0,,
125105,222,222,,,0,1,0,1,0,,
125106,222,222,,,0,1,0,1,0,,
125107,222,222,,,0,1,0,1,0,,
125108,222,222,,,0,1,0,1,0,,
125109,222,222,,,0,1,0,1,0,,
125110,222,222,,,0,1,0,1,0,,
125296,130,138,,,0,1,0,1,1,11,
125297,129,136,,,0,1,0,1,1,32,
125298,129,136,,,0,1,0,1,1,32,
125299,128,134,,,0,1,0,1,1,56,
125300,128,134,,,0,1,0,1,1,57,
125301,127,132,,,0,1,0,1,1,78,
125302,127,132,,,0,1,0,1,1,84,
125303,126,130,,,0,1,0,1,1,186,
125304,126,130,,,0,1,0,1,1,192,
125305,125,126,,,0,1,0,1,1,401,
125306,125,126,,,0,1,0,1,1,406,
125307,124,124,,,0,1,0,1,1,562,
